response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
13.4796,0.0000,0.0000,0.0000,13.4795,0.0000,200,264.6739
14.8655,0.0000,0.0000,0.0000,14.8654,0.0000,200,264.0950
9.0030,0.0000,0.0000,0.0000,8.9682,0.0000,200,270.9662
6.1304,0.0000,0.0000,0.0000,6.1303,0.0000,200,273.8704
4.9060,0.0000,0.0000,0.0000,4.9060,0.0000,200,275.5900
6.7342,0.0000,0.0000,0.0000,6.7341,0.0000,200,273.9176
5.4406,0.0000,0.0000,0.0000,5.4405,0.0000,200,279.2784
10.6947,0.0000,0.0000,0.0000,10.1550,0.0000,200,277.6292
11.6699,0.0000,0.0000,0.0000,10.9288,0.0000,200,277.4124
11.7651,0.0000,0.0000,0.0000,11.5253,0.0001,200,278.5042
11.1589,0.0000,0.0000,0.0000,11.1588,0.0000,200,279.1694
13.1413,0.0000,0.0000,0.0000,12.5941,0.0000,200,277.8768
12.0744,0.0000,0.0000,0.0000,11.0305,0.0000,200,280.0050
15.9090,0.0000,0.0000,0.0001,15.2862,0.0000,500,277.1619
15.7296,0.0000,0.0000,0.0000,15.1940,0.0000,500,277.3413
14.2677,0.0000,0.0000,0.0000,14.2676,0.0000,200,279.6554
13.4592,0.0000,0.0000,0.0000,12.9062,0.0000,200,280.4960
14.0655,0.0000,0.0000,0.0000,14.0654,0.0000,200,279.9692
8.8251,1.0164,0.0000,0.0000,7.8086,0.0000,200,285.3433
15.1104,0.0000,0.0000,0.0000,14.4635,0.0000,200,280.0050
10.8696,0.0000,0.0000,0.0000,10.8696,0.0000,200,284.7190
15.6214,1.0437,0.0000,0.0000,14.5776,0.0000,500,280.0052
15.6215,0.0000,0.0000,0.0000,14.5777,0.0000,500,280.0051
15.6215,1.0438,0.0000,0.0000,14.5777,0.0001,500,280.0052
15.6374,0.0000,0.0000,0.0000,15.6258,0.0000,500,279.9893
13.2490,0.0000,0.0000,0.0000,13.2489,0.0000,200,283.0701
10.0368,0.0000,0.0000,0.0000,9.7022,0.0000,200,287.9893
13.9298,1.0644,0.0000,0.0000,12.8653,0.0000,200,286.9594
13.1885,0.0000,0.0000,0.0000,13.1884,0.0000,200,289.0824
12.1123,0.0000,0.0000,0.0000,11.4716,0.0000,200,290.3283
5.9989,0.0000,0.0000,0.0000,5.9988,0.0000,200,296.7745
10.7510,0.0000,0.0000,0.0000,10.7509,0.0000,200,293.3431
17.8012,1.0325,0.0000,0.0000,16.7686,0.0000,200,286.6722
18.4624,1.0113,0.0001,0.0000,17.4510,0.0000,200,286.3096
15.7483,0.0000,0.0000,0.0000,15.7482,0.0000,200,289.5178
16.0212,0.0000,0.0000,0.0000,15.3493,0.0001,200,289.9130
6.4791,1.0107,0.0000,0.0000,5.4684,0.0000,200,300.0054
16.6477,0.0000,0.0000,0.0000,15.7461,0.0001,200,289.9392
16.4577,0.0000,0.0000,0.0000,15.7581,0.0000,200,290.2693
15.8035,0.0000,0.0000,0.0000,15.8035,0.0000,200,292.0794
17.5073,0.0000,0.0000,0.0000,17.2375,0.0000,200,291.0181
17.3549,0.0000,0.0000,0.0000,17.2383,0.0001,200,291.2364
14.3201,0.0000,0.0000,0.0000,14.3201,0.0000,200,294.2714
6.4380,0.0000,0.0000,0.0000,6.4379,0.0000,200,302.7734
14.2324,0.0000,0.0000,0.0000,14.2323,0.0000,200,295.6267
17.4224,0.0000,0.0000,0.0000,17.4223,0.0001,200,293.0709
16.4771,0.0000,0.0000,0.0000,16.4771,0.0000,200,294.1684
5.6072,0.0000,0.0000,0.0000,5.6072,0.0000,200,305.2661
17.4780,0.0000,0.0000,0.0001,17.4779,0.0000,200,294.0892
14.3529,0.0000,0.0000,0.0000,14.0255,0.0000,200,297.6989
6.2195,0.0000,0.0000,0.0000,6.0037,0.0000,200,306.2688
8.2661,0.0000,0.0000,0.0000,8.2660,0.0000,200,309.2114
18.0442,0.0000,0.0000,0.0000,17.3316,0.0000,200,300.3035
10.1401,0.0000,0.0000,0.0000,10.1400,0.0000,200,309.5454
10.4255,0.0000,0.0000,0.0000,10.4255,0.0000,200,310.4933
9.8351,0.0000,0.0000,0.0000,9.8350,0.0000,200,312.0517
9.4970,1.0124,0.0000,0.0000,8.4845,0.0000,200,313.9553
9.7800,1.0048,0.0000,0.0000,8.7751,0.0000,200,315.6269
18.7025,0.0000,0.0000,0.0000,17.9480,0.0000,200,306.7903
10.2899,1.0437,0.0000,0.0000,9.2461,0.0001,200,315.5888
8.0404,0.0000,0.0000,0.0000,7.6176,0.0000,200,318.9609
15.4265,1.0617,0.0000,0.0000,14.3648,0.0000,200,314.0348
17.0492,0.0000,0.0000,0.0000,17.0491,0.0000,200,312.4883
7.0020,0.0000,0.0000,0.0000,7.0020,0.0000,200,323.4524
5.9810,0.0000,0.0000,0.0000,5.3463,0.0000,200,324.7723
12.9509,0.0000,0.0000,0.0000,12.9508,0.0000,200,319.6855
12.5083,0.0000,0.0000,0.0000,12.1116,0.0000,200,320.6523
14.2275,0.0000,0.0000,0.0000,13.3140,0.0000,200,320.0054
9.8818,0.0000,0.0000,0.0000,9.3119,0.0000,200,324.9230
18.3770,0.0000,0.0000,0.0000,17.4670,0.0000,200,318.1539
5.1296,0.0000,0.0000,0.0000,5.0250,0.0000,200,331.5673
19.4766,0.0000,0.0000,0.0000,18.6325,0.0001,200,318.3477
18.2350,1.0423,0.0000,0.0000,17.1926,0.0000,200,320.0055
4.7131,0.0000,0.0000,0.0000,4.7130,0.0000,200,335.1158
11.5397,0.0000,0.0000,0.0000,11.5396,0.0000,200,328.3244
9.9307,0.0000,0.0000,0.0000,9.7802,0.0000,200,330.7533
10.2577,0.0000,0.0000,0.0000,10.1418,0.0000,200,330.7248
13.5703,0.0000,0.0000,0.0000,13.5702,0.0000,200,328.5256
13.8674,0.0000,0.0000,0.0000,13.7049,0.0000,200,329.4613
6.7664,0.0000,0.0000,0.0000,6.7664,0.0000,200,338.0265
9.6879,0.0000,0.0000,0.0000,9.3429,0.0000,200,336.3195
16.4583,0.0000,0.0000,0.0000,15.7999,0.0000,500,329.7960
19.6675,0.0000,0.0000,0.0000,19.3184,0.0000,500,326.5869
18.6262,0.0000,0.0000,0.0000,18.6261,0.0000,200,327.8831
11.8174,0.0000,0.0000,0.0000,11.8173,0.0000,200,334.8048
4.8885,0.0000,0.0000,0.0000,4.8885,0.0000,200,342.0958
9.4028,0.0000,0.0000,0.0000,9.4028,0.0000,200,337.8243
10.2979,0.0000,0.0001,0.0000,10.2145,0.0000,200,337.4776
15.7151,0.0000,0.0000,0.0000,15.7150,0.0000,200,332.6364
10.3416,0.0000,0.0000,0.0000,10.3415,0.0000,200,338.2405
16.0909,0.0000,0.0000,0.0000,16.0908,0.0000,200,333.1605
16.1935,0.0000,0.0000,0.0000,16.1934,0.0000,200,333.9234
9.6820,0.0000,0.0000,0.0000,9.5850,0.0000,200,340.9188
15.1601,0.0000,0.0000,0.0000,14.9940,0.0000,200,336.5309
9.9342,0.0000,0.0000,0.0000,9.7814,0.0000,200,341.8870
9.5190,0.0000,0.0000,0.0000,9.0244,0.0000,200,342.4409
12.4914,0.0000,0.0000,0.0000,11.5146,0.0000,200,340.0057
6.8615,0.0000,0.0000,0.0000,6.3595,0.0000,200,346.0075
7.8849,0.0000,0.0000,0.0000,7.4661,0.0000,200,346.4850
19.2374,0.0000,0.0000,0.0000,18.3335,0.0000,200,335.6270
12.6566,0.0000,0.0000,0.0000,12.1843,0.0000,200,342.2713
10.8429,0.0000,0.0000,0.0000,10.8429,0.0000,200,344.7929
16.0436,0.0000,0.0000,0.0000,16.0436,0.0001,200,339.8641
9.6222,0.0000,0.0000,0.0000,9.3358,0.0000,200,347.0014
8.0918,0.0000,0.0000,0.0000,8.0917,0.0001,200,349.2514
10.3010,0.0000,0.0000,0.0000,10.3009,0.0000,200,347.7754
13.6421,0.0000,0.0000,0.0000,13.6421,0.0000,200,344.4739
6.3472,0.0000,0.0000,0.0000,6.3471,0.0000,200,352.8690
5.9099,0.0000,0.0000,0.0000,5.7731,0.0000,200,354.2331
14.8187,0.0000,0.0000,0.0000,14.2182,0.0000,200,345.4070
13.5487,0.0000,0.0000,0.0000,13.3057,0.0000,200,346.9843
15.6117,0.0000,0.0000,0.0000,15.1521,0.0000,200,346.5094
16.1744,0.0000,0.0000,0.0000,15.8066,0.0000,200,346.2544
17.1851,0.0000,0.0000,0.0000,16.8095,0.0000,200,345.8788
13.5964,0.0000,0.0000,0.0000,13.5964,0.0000,200,350.1169
13.3308,0.0000,0.0000,0.0000,13.3307,0.0000,200,350.4546
9.6792,0.0000,0.0000,0.0000,9.1846,0.0000,200,354.3699
11.5769,0.0000,0.0000,0.0000,11.5768,0.0000,200,352.4971
8.7797,0.0000,0.0000,0.0000,8.7796,0.0000,200,355.6272
9.2949,0.0000,0.0000,0.0000,9.2949,0.0000,200,356.6971
17.6356,0.0000,0.0000,0.0000,17.6355,0.0000,500,348.5915
16.3678,0.0000,0.0000,0.0000,16.3677,0.0000,500,349.8594
14.2673,0.0000,0.0000,0.0000,14.2672,0.0000,500,351.9599
17.6829,0.0000,0.0000,0.0000,17.6828,0.0000,500,348.5820
14.5816,1.0641,0.0000,0.0000,13.5174,0.0001,200,353.0716
6.3183,0.0000,0.0000,0.0000,6.3182,0.0000,200,361.7347
14.2006,0.0000,0.0000,0.0000,13.7761,0.0000,200,354.8645
13.7811,0.0000,0.0000,0.0000,13.7811,0.0000,200,357.3432
7.2957,0.0000,0.0000,0.0000,7.2956,0.0000,200,364.0491
8.9682,0.0000,0.0000,0.0000,8.9681,0.0000,200,363.3289
10.7989,0.0000,0.0000,0.0000,10.7988,0.0000,200,362.4288
7.0697,0.0000,0.0001,0.0000,6.3883,0.0000,200,366.2544
9.0694,0.0000,0.0000,0.0000,9.0693,0.0000,200,364.4069
7.2892,0.0000,0.0001,0.0000,6.7609,0.0000,200,366.7276
14.0030,0.0000,0.0000,0.0000,13.6130,0.0000,200,360.1430
8.3562,0.0000,0.0000,0.0000,8.0636,0.0000,200,365.9347
12.3534,0.0000,0.0000,0.0000,12.3533,0.0000,200,364.0948
10.3376,0.0000,0.0000,0.0000,9.6028,0.0000,200,366.2649
9.5025,0.0000,0.0000,0.0000,9.5024,0.0001,200,367.6532
15.6767,0.0000,0.0000,0.0000,15.6767,0.0000,200,363.7133
15.9148,0.0000,0.0000,0.0000,15.9148,0.0000,200,364.0740
13.1533,0.0000,0.0000,0.0000,13.1247,0.0000,200,367.2273
14.4599,0.0000,0.0001,0.0000,14.4597,0.0000,200,366.2271
13.7590,0.0000,0.0000,0.0000,13.7589,0.0000,200,369.5379
10.7889,0.0000,0.0000,0.0000,10.7888,0.0000,200,374.5009
15.2722,0.0000,0.0000,0.0000,15.2721,0.0001,200,370.6010
11.2655,0.0000,0.0000,0.0000,11.2654,0.0000,200,374.9281
14.9201,0.0000,0.0000,0.0000,14.3373,0.0000,200,371.3448
15.3614,0.0000,0.0000,0.0000,14.8856,0.0000,200,371.8214
9.2882,0.0000,0.0000,0.0000,9.2882,0.0001,200,378.1163
11.7878,0.0000,0.0000,0.0000,11.2474,0.0001,200,375.9079
10.2679,0.0000,0.0000,0.0000,10.2678,0.0001,200,378.0767
14.9050,0.0000,0.0000,0.0000,14.9050,0.0000,200,374.2909
7.4416,0.0000,0.0000,0.0000,7.4415,0.0000,200,383.2969
14.2233,0.0000,0.0000,0.0000,13.9059,0.0000,200,376.6025
11.5470,0.0000,0.0000,0.0000,11.5470,0.0000,200,379.3901
9.2787,0.0000,0.0000,0.0000,9.2786,0.0000,200,382.1214
16.7015,0.0000,0.0000,0.0000,16.7014,0.0000,200,375.6361
5.0563,0.0000,0.0000,0.0000,5.0563,0.0000,200,387.6957
4.8371,0.0000,0.0000,0.0000,4.7257,0.0000,200,390.8258
10.4871,0.0000,0.0000,0.0000,9.5692,0.0000,200,386.2649
8.8330,0.0000,0.0000,0.0000,8.8330,0.0000,200,388.3519
11.9311,0.0000,0.0000,0.0000,11.6108,0.0000,200,385.8733
5.1597,0.0000,0.0000,0.0000,5.1596,0.0001,200,392.7520
7.6686,0.0000,0.0000,0.0001,7.2358,0.0000,200,391.4001
13.3093,0.0000,0.0000,0.0000,13.2683,0.0000,200,387.1828
7.3583,0.0000,0.0000,0.0000,7.3582,0.0000,200,393.2279
10.5510,0.0000,0.0000,0.0000,10.5510,0.0000,200,392.2974
5.3935,0.0000,0.0000,0.0000,5.3934,0.0001,200,397.9117
7.1644,0.0000,0.0000,0.0000,7.1644,0.0000,500,399.2164
6.4023,0.0000,0.0000,0.0000,5.8991,0.0000,500,399.9889
3.0861,0.0000,0.0000,0.0000,3.0860,0.0000,500,403.3052
9.9430,0.0000,0.0000,0.0000,9.6392,0.0000,500,396.4483
1.3452,0.0000,0.0000,0.0000,0.4806,0.0000,500,406.3912
15.3293,0.0000,0.0000,0.0000,14.7681,0.0000,200,396.6238
18.9033,1.0148,0.0000,0.0001,17.8884,0.0000,200,394.0171
12.7228,0.0000,0.0000,0.0000,11.8480,0.0000,200,400.6847
16.6394,0.0000,0.0000,0.0001,16.0395,0.0001,200,397.1849
13.2646,0.0000,0.0000,0.0000,12.3281,0.0000,500,400.6873
13.1618,0.0000,0.0000,0.0000,12.3634,0.0000,500,400.8901
14.9533,0.0000,0.0000,0.0000,14.1318,0.0000,200,400.2261
13.9114,0.0000,0.0000,0.0000,13.9113,0.0000,200,402.8484
17.5319,0.0000,0.0000,0.0000,16.9477,0.0000,200,400.0019
5.2883,0.0000,0.0000,0.0000,4.7057,0.0000,200,412.3378
6.1313,0.0000,0.0000,0.0000,5.3877,0.0000,200,411.9531
6.2196,0.0000,0.0000,0.0000,6.0919,0.0000,200,413.8243
11.8550,0.0000,0.0000,0.0000,11.8550,0.0000,200,408.5924
2.0890,0.0000,0.0000,0.0000,1.1140,0.0000,500,419.0689
18.5185,0.0000,0.0000,0.0000,18.5185,0.0000,200,403.0644
5.4180,0.0000,0.0000,0.0000,5.4179,0.0000,200,416.7523
18.9130,0.0000,0.0000,0.0000,18.0259,0.0000,200,405.4938
7.0341,0.0000,0.0000,0.0000,7.0340,0.0000,200,417.5338
16.0967,1.0038,0.0000,0.0000,15.0929,0.0000,200,409.1960
19.3480,0.0000,0.0000,0.0000,19.0237,0.0001,200,406.2277
19.4893,0.0000,0.0000,0.0000,18.6240,0.0000,200,406.3913
7.1332,0.0000,0.0000,0.0000,6.8430,0.0000,500,419.8298
9.1587,0.0000,0.0000,0.0000,9.1587,0.0000,500,417.8045
5.9616,0.0000,0.0000,0.0000,5.5365,0.0000,500,421.1579
9.4938,0.0000,0.0000,0.0000,9.4938,0.0000,500,417.6261
15.2937,0.0000,0.0000,0.0000,15.1975,0.0000,200,412.9204
14.0905,0.0000,0.0000,0.0000,14.0904,0.0000,200,415.1794
4.9773,0.0000,0.0000,0.0000,4.6514,0.0001,200,426.9630
6.4469,0.0000,0.0000,0.0000,5.8647,0.0000,200,426.3811
13.0938,0.0000,0.0000,0.0001,12.2163,0.0000,200,420.5863
13.8178,0.0000,0.0000,0.0000,13.1827,0.0001,200,420.3809
5.6410,0.0000,0.0000,0.0000,5.6409,0.0000,200,429.2699
8.4057,0.0000,0.0000,0.0000,7.9530,0.0001,200,426.9633
11.3685,0.0000,0.0000,0.0000,11.3684,0.0000,200,424.4068
10.8158,0.0000,0.0000,0.0000,10.8158,0.0000,200,428.2141
11.5982,0.0000,0.0000,0.0000,11.3423,0.0000,200,427.7367
14.5143,0.0000,0.0000,0.0000,14.5142,0.0000,500,425.9928
13.1289,0.0000,0.0000,0.0000,12.9987,0.0000,500,428.0535
15.6069,0.0000,0.0000,0.0000,15.6068,0.0000,500,425.5757
5.8277,0.0000,0.0000,0.0000,5.8277,0.0000,200,435.3690
14.5979,0.0000,0.0000,0.0000,14.1009,0.0000,500,426.6229
10.1979,0.0000,0.0001,0.0000,9.3629,0.0000,500,431.1249
16.0301,0.0000,0.0000,0.0000,16.0301,0.0000,500,425.2928
15.0970,0.0000,0.0000,0.0000,14.3619,0.0000,500,426.2279
4.3209,0.0000,0.0000,0.0000,4.3208,0.0001,200,437.1563
8.9753,0.0000,0.0000,0.0000,8.9752,0.0000,500,432.8280
8.6404,0.0000,0.0000,0.0000,8.6403,0.0000,500,433.3248
8.1711,0.0000,0.0001,0.0000,7.6023,0.0000,500,433.9521
8.3599,0.0000,0.0000,0.0000,7.7001,0.0000,500,434.0521
8.2660,0.0000,0.0000,0.0000,7.5018,0.0000,500,434.1468
7.5029,0.0000,0.0000,0.0000,7.3170,0.0000,500,434.9109
7.8889,0.0000,0.0000,0.0000,7.8888,0.0000,500,435.6632
9.9964,0.0000,0.0000,0.0000,9.2273,0.0000,200,434.1987
8.9025,0.0000,0.0000,0.0000,8.9024,0.0000,200,435.7753
14.4700,0.0000,0.0000,0.0000,14.0101,0.0000,200,431.6919
7.4916,0.0000,0.0000,0.0000,7.3937,0.0000,200,439.0299
7.1303,0.0000,0.0000,0.0000,7.0481,0.0000,500,440.0065
13.5578,0.0000,0.0000,0.0000,12.7819,0.0000,200,433.6800
5.5857,0.0000,0.0000,0.0000,5.5856,0.0000,200,442.1232
6.2576,0.0000,0.0000,0.0000,6.1739,0.0000,200,441.4772
5.9091,0.0000,0.0000,0.0000,5.9090,0.0001,200,442.4138
8.1126,0.0000,0.0000,0.0000,7.5562,0.0000,500,440.4925
7.7288,0.0000,0.0000,0.0000,7.5153,0.0000,500,440.9833
7.5307,0.0000,0.0000,0.0000,7.4922,0.0000,500,441.1824
7.5343,0.0000,0.0000,0.0000,7.3940,0.0000,500,441.1825
7.4965,0.0000,0.0000,0.0000,7.3924,0.0000,500,441.2208
10.8611,0.0000,0.0000,0.0000,9.9157,0.0000,200,438.0845
4.5345,0.0000,0.0000,0.0000,4.5345,0.0000,500,444.6778
2.9827,0.0000,0.0000,0.0000,2.9826,0.0000,500,446.3917
