1661226739.57172,resnet34,1,lwired
1661226739.617539,mobilenet4,1,lwired
1661226739.6187494,shufflenet,1,lwired
1661226741.63286,resnet34,1,lwired
1661226741.6342626,mobilenet4,1,lwired
1661226741.635446,shufflenet,1,lwired
1661226743.6478565,resnet34,1,lwired
1661226743.649326,mobilenet4,1,lwired
1661226743.6505747,shufflenet,1,lwired
1661226745.6969724,resnet34,1,lwired
1661226745.6985033,mobilenet4,1,lwired
1661226745.6997435,shufflenet,1,lwired
1661226747.7106495,resnet34,1,lwired
1661226747.7120216,mobilenet4,1,lwired
1661226747.7132163,shufflenet,1,lwired
1661226749.7251031,resnet34,1,lwired
1661226749.7265024,mobilenet4,1,lwired
1661226749.7277427,shufflenet,1,lwired
1661226751.7417946,resnet34,1,lwired
1661226751.7432175,mobilenet4,1,lwired
1661226751.7444715,shufflenet,1,lwired
1661226753.75647,resnet34,1,lwired
1661226753.7579746,mobilenet4,1,lwired
1661226753.7592213,shufflenet,1,lwired
1661226755.7712796,resnet34,1,lwired
1661226755.7728136,mobilenet4,1,lwired
1661226755.774098,shufflenet,1,lwired
1661226757.7874978,resnet34,1,lwired
1661226757.789466,mobilenet4,1,lwired
1661226757.7908912,shufflenet,1,lwired
1661226759.8031654,resnet34,1,lwired
1661226759.8045514,mobilenet4,1,lwired
1661226759.805812,shufflenet,1,lwired
1661226761.8177218,resnet34,1,lwired
1661226761.8191152,mobilenet4,1,lwired
1661226761.8203194,shufflenet,1,lwired
1661226763.832787,resnet34,1,lwired
1661226763.8342555,mobilenet4,1,lwired
1661226763.835503,shufflenet,1,lwired
1661226765.8671453,resnet34,1,lwired
1661226765.868596,mobilenet4,1,lwired
1661226765.8698492,shufflenet,1,lwired
1661226767.881822,resnet34,1,lwired
1661226767.8832092,mobilenet4,1,lwired
1661226767.884459,shufflenet,1,lwired
1661226769.8962426,resnet34,1,lwired
1661226769.8976395,mobilenet4,1,lwired
1661226769.8988917,shufflenet,1,lwired
1661226771.910914,resnet34,1,lwired
1661226771.9123077,mobilenet4,1,lwired
1661226771.9135113,shufflenet,1,lwired
1661226773.9300697,resnet34,1,lwired
1661226773.9315708,mobilenet4,1,lwired
1661226773.9328177,shufflenet,1,lwired
1661226775.9539196,resnet34,1,lwired
1661226775.9553142,mobilenet4,1,lwired
1661226775.956507,shufflenet,1,lwired
1661226777.9684544,resnet34,1,lwired
1661226777.969849,mobilenet4,1,lwired
1661226777.9710608,shufflenet,1,lwired
1661226779.9830184,resnet34,1,lwired
1661226779.9844756,mobilenet4,1,lwired
1661226779.9858704,shufflenet,1,lwired
1661226781.9990387,resnet34,1,lwired
1661226782.0005076,mobilenet4,1,lwired
1661226782.0017157,shufflenet,1,lwired
1661226784.0141668,resnet34,1,lwired
1661226784.0155766,mobilenet4,1,lwired
1661226784.0167627,shufflenet,1,lwired
1661226786.028816,resnet34,1,lwired
1661226786.0302305,mobilenet4,1,lwired
1661226786.0314932,shufflenet,1,lwired
1661226788.0432642,resnet34,1,lwired
1661226788.0446305,mobilenet4,1,lwired
1661226788.045814,shufflenet,1,lwired
1661226791.316354,resnet34,1,lwired
1661226791.318486,mobilenet4,1,lwired
1661226791.320205,shufflenet,1,lwired
1661226794.113012,resnet34,1,lwired
1661226794.1145537,mobilenet4,1,lwired
1661226794.1158843,shufflenet,1,lwired
1661226796.6139808,resnet34,1,lwired
1661226796.6155624,mobilenet4,1,lwired
1661226796.6169107,shufflenet,1,lwired
1661226798.6582675,resnet34,1,lwired
1661226798.6596532,mobilenet4,1,lwired
1661226798.6608632,shufflenet,1,lwired
1661226800.672751,resnet34,1,lwired
1661226800.674196,mobilenet4,1,lwired
1661226800.67572,shufflenet,1,lwired
1661226802.6879754,resnet34,1,lwired
1661226802.6896203,mobilenet4,1,lwired
1661226802.6908717,shufflenet,1,lwired
1661226804.702677,resnet34,1,lwired
1661226804.7040718,mobilenet4,1,lwired
1661226804.705249,shufflenet,1,lwired
1661226806.7171395,resnet34,1,lwired
1661226806.718581,mobilenet4,1,lwired
1661226806.7197492,shufflenet,1,lwired
1661226808.7318795,resnet34,1,lwired
1661226808.7332237,mobilenet4,1,lwired
1661226808.734487,shufflenet,1,lwired
1661226810.7462046,resnet34,1,lwired
1661226810.7475631,mobilenet4,1,lwired
1661226810.748727,shufflenet,1,lwired
1661226812.811899,resnet34,4,lwired
1661226812.8135307,mobilenet4,1,lwired
1661226812.8147862,shufflenet,1,lwired
1661226814.8319044,resnet34,4,lwired
1661226814.8333147,mobilenet4,1,lwired
1661226814.8345335,shufflenet,1,lwired
1661226816.8625908,resnet34,4,lwired
1661226816.8640327,mobilenet4,1,lwired
1661226816.8652484,shufflenet,1,lwired
1661226818.8825243,resnet34,4,lwired
1661226818.8839185,mobilenet4,1,lwired
1661226818.885129,shufflenet,1,lwired
1661226820.9023905,resnet34,4,lwired
1661226820.903827,mobilenet4,1,lwired
1661226820.9050486,shufflenet,1,lwired
1661226822.9221294,resnet34,4,lwired
1661226822.9235568,mobilenet4,1,lwired
1661226822.9247801,shufflenet,1,lwired
1661226824.9419415,resnet34,4,lwired
1661226824.9433303,mobilenet4,1,lwired
1661226824.9445043,shufflenet,1,lwired
1661226827.2527084,resnet34,4,lwired
1661226827.254708,mobilenet4,1,lwired
1661226827.256014,shufflenet,1,lwired
1661226829.29365,resnet34,4,lwired
1661226829.2951562,mobilenet4,1,lwired
1661226829.2963462,shufflenet,1,lwired
1661226831.3137674,resnet34,4,lwired
1661226831.31527,mobilenet4,1,lwired
1661226831.3168478,shufflenet,1,lwired
1661226833.3347437,resnet34,4,lwired
1661226833.3361757,mobilenet4,1,lwired
1661226833.337477,shufflenet,1,lwired
1661226835.3554397,resnet34,4,lwired
1661226835.356849,mobilenet4,1,lwired
1661226835.358067,shufflenet,1,lwired
1661226837.3759217,resnet34,4,lwired
1661226837.3774638,mobilenet4,1,lwired
1661226837.3787005,shufflenet,1,lwired
1661226839.3993597,resnet34,4,lwired
1661226839.4009113,mobilenet4,1,lwired
1661226839.402125,shufflenet,1,lwired
1661226841.4195902,resnet34,4,lwired
1661226841.4209764,mobilenet4,1,lwired
1661226841.4221392,shufflenet,1,lwired
1661226843.4393556,resnet34,4,lwired
1661226843.4407434,mobilenet4,1,lwired
1661226843.4419463,shufflenet,1,lwired
1661226845.4594564,resnet34,4,lwired
1661226845.4608366,mobilenet4,1,lwired
1661226845.4619956,shufflenet,1,lwired
1661226847.4790888,resnet34,4,lwired
1661226847.480449,mobilenet4,1,lwired
1661226847.4816015,shufflenet,1,lwired
1661226849.4987342,resnet34,4,lwired
1661226849.5001018,mobilenet4,1,lwired
1661226849.5012522,shufflenet,1,lwired
1661226851.5181885,resnet34,4,lwired
1661226851.5196478,mobilenet4,1,lwired
1661226851.5208845,shufflenet,1,lwired
1661226853.5394773,resnet34,4,lwired
1661226853.5409966,mobilenet4,1,lwired
1661226853.5421827,shufflenet,1,lwired
1661226855.5594418,resnet34,4,lwired
1661226855.5611098,mobilenet4,1,lwired
1661226855.5623772,shufflenet,1,lwired
1661226857.5870128,resnet34,4,lwired
1661226857.5883737,mobilenet4,1,lwired
1661226857.5895116,shufflenet,1,lwired
1661226859.605954,resnet34,4,lwired
1661226859.6073039,mobilenet4,1,lwired
1661226859.6084404,shufflenet,1,lwired
1661226861.6260526,resnet34,4,lwired
1661226861.6274588,mobilenet4,1,lwired
1661226861.6286488,shufflenet,1,lwired
1661226863.6449835,resnet34,4,lwired
1661226863.6464438,mobilenet4,1,lwired
1661226863.6476254,shufflenet,1,lwired
1661226865.6647837,resnet34,4,lwired
1661226865.666175,mobilenet4,1,lwired
1661226865.6674395,shufflenet,1,lwired
1661226867.685461,resnet34,4,lwired
1661226867.6868892,mobilenet4,1,lwired
1661226867.6880753,shufflenet,1,lwired
1661226869.7048771,resnet34,4,lwired
1661226869.7062232,mobilenet4,1,lwired
1661226869.7073634,shufflenet,1,lwired
1661226871.7239614,resnet34,4,lwired
1661226871.7254195,mobilenet4,1,lwired
1661226871.7266078,shufflenet,1,lwired
1661226873.7483947,resnet34,4,lwired
1661226873.7498322,mobilenet4,4,lwired
1661226873.7510915,shufflenet,1,lwired
1661226875.774005,resnet34,4,lwired
1661226875.7755108,mobilenet4,4,lwired
1661226875.7767131,shufflenet,1,lwired
1661238335.8912406,resnet18,1,lwired
1661238337.9454744,resnet18,1,lwired
1661238339.967688,resnet18,1,lwired
1661238341.97615,resnet18,1,lwired
1661238343.9852762,resnet18,1,lwired
1661238346.0780754,resnet18,1,lwired
1661238348.0976777,resnet18,1,lwired
1661238350.1241286,resnet18,1,lwired
1661238352.153521,resnet18,1,lwired
1661238354.8105826,resnet18,1,lwired
1661238356.8193645,resnet18,1,lwired
1661238358.9284172,resnet18,1,lwired
1661238360.947107,resnet18,1,lwired
1661238362.9740956,resnet18,1,lwired
1661238364.980756,resnet18,1,lwired
1661238367.1754813,resnet18,1,lwired
1661238369.2096226,resnet18,1,lwired
1661238371.2261596,resnet18,1,lwired
1661238373.3193002,resnet18,1,lwired
1661238375.3281538,resnet18,1,lwired
1661238377.3359463,resnet18,1,lwired
1661238379.365455,resnet18,1,lwired
