1661261676.1521835,lstm-cloud,1,cwired
1661261676.1535501,mnist-cloud,1,cwired
1661261676.1547153,mobilenet-cloud,1,cwired
1661261678.1669319,lstm-cloud,1,cwired
1661261678.168317,mnist-cloud,1,cwired
1661261678.1695263,mobilenet-cloud,1,cwired
1661261680.181523,lstm-cloud,1,cwired
1661261680.1829607,mnist-cloud,1,cwired
1661261680.184197,mobilenet-cloud,1,cwired
1661261682.196052,lstm-cloud,1,cwired
1661261682.1974175,mnist-cloud,1,cwired
1661261682.1986425,mobilenet-cloud,1,cwired
1661261684.2109513,lstm-cloud,1,cwired
1661261684.212322,mnist-cloud,1,cwired
1661261684.2134967,mobilenet-cloud,1,cwired
1661261686.2257335,lstm-cloud,1,cwired
1661261686.227304,mnist-cloud,1,cwired
1661261686.228578,mobilenet-cloud,1,cwired
1661261688.2406914,lstm-cloud,1,cwired
1661261688.242078,mnist-cloud,1,cwired
1661261688.24325,mobilenet-cloud,1,cwired
1661261690.2553792,lstm-cloud,1,cwired
1661261690.2567458,mnist-cloud,1,cwired
1661261690.2579284,mobilenet-cloud,1,cwired
1661261692.2695327,lstm-cloud,1,cwired
1661261692.2709026,mnist-cloud,1,cwired
1661261692.2720773,mobilenet-cloud,1,cwired
1661261694.2845418,lstm-cloud,1,cwired
1661261694.2860305,mnist-cloud,1,cwired
1661261694.2872057,mobilenet-cloud,1,cwired
1661262541.7520523,resnet18-cloud,1,cwired
1661262541.7985058,resnet34-cloud,1,cwired
1661262541.799733,shufflenet-cloud,1,cwired
1661262543.81372,resnet18-cloud,1,cwired
1661262543.8151155,resnet34-cloud,1,cwired
1661262543.8162844,shufflenet-cloud,1,cwired
1661262545.828289,resnet18-cloud,1,cwired
1661262545.82965,resnet34-cloud,1,cwired
1661262545.8308258,shufflenet-cloud,1,cwired
1661262547.8429458,resnet18-cloud,1,cwired
1661262547.844314,resnet34-cloud,1,cwired
1661262547.8454776,shufflenet-cloud,1,cwired
1661262549.8740904,resnet18-cloud,1,cwired
1661262549.8754997,resnet34-cloud,1,cwired
1661262549.8766572,shufflenet-cloud,1,cwired
1661262551.8883471,resnet18-cloud,1,cwired
1661262551.889701,resnet34-cloud,1,cwired
1661262551.8909023,shufflenet-cloud,1,cwired
1661262553.9026673,resnet18-cloud,1,cwired
1661262553.9040303,resnet34-cloud,1,cwired
1661262553.9051876,shufflenet-cloud,1,cwired
1661262555.917284,resnet18-cloud,1,cwired
1661262555.9186442,resnet34-cloud,1,cwired
1661262555.919848,shufflenet-cloud,1,cwired
1661262557.9322722,resnet18-cloud,1,cwired
1661262557.933743,resnet34-cloud,1,cwired
1661262557.9349558,shufflenet-cloud,1,cwired
1661262559.9571443,resnet18-cloud,1,cwired
1661262559.958496,resnet34-cloud,1,cwired
1661262559.9596474,shufflenet-cloud,1,cwired
1661262561.9712257,resnet18-cloud,1,cwired
1661262561.9726348,resnet34-cloud,1,cwired
1661262561.9738333,shufflenet-cloud,1,cwired
1661262563.9860768,resnet18-cloud,1,cwired
1661262563.987605,resnet34-cloud,1,cwired
1661262563.9888494,shufflenet-cloud,1,cwired
1661262566.0019016,resnet18-cloud,1,cwired
1661262566.0037806,resnet34-cloud,1,cwired
1661262566.0051372,shufflenet-cloud,1,cwired
1661262568.017398,resnet18-cloud,1,cwired
1661262568.0188878,resnet34-cloud,1,cwired
1661262568.0201077,shufflenet-cloud,1,cwired
1661262570.4657836,resnet18-cloud,1,cwired
1661262570.4678211,resnet34-cloud,1,cwired
1661262570.4698057,shufflenet-cloud,1,cwired
1661262572.4864,resnet18-cloud,1,cwired
1661262572.4880576,resnet34-cloud,1,cwired
1661262572.489338,shufflenet-cloud,1,cwired
1661262574.5012586,resnet18-cloud,1,cwired
1661262574.5027065,resnet34-cloud,1,cwired
1661262574.5039294,shufflenet-cloud,1,cwired
1661262576.5157084,resnet18-cloud,1,cwired
1661262576.5171204,resnet34-cloud,1,cwired
1661262576.5184026,shufflenet-cloud,1,cwired
1661262578.5309927,resnet18-cloud,1,cwired
1661262578.5324879,resnet34-cloud,1,cwired
1661262578.53372,shufflenet-cloud,1,cwired
1661262580.5457947,resnet18-cloud,1,cwired
1661262580.5472083,resnet34-cloud,1,cwired
1661262580.5484703,shufflenet-cloud,1,cwired
1661262582.560233,resnet18-cloud,1,cwired
1661262582.561665,resnet34-cloud,1,cwired
1661262582.562892,shufflenet-cloud,1,cwired
1661262584.575007,resnet18-cloud,1,cwired
1661262584.5763826,resnet34-cloud,1,cwired
1661262584.5775738,shufflenet-cloud,1,cwired
1661262586.5895505,resnet18-cloud,1,cwired
1661262586.5909317,resnet34-cloud,1,cwired
1661262586.5921297,shufflenet-cloud,1,cwired
1661262588.604242,resnet18-cloud,1,cwired
1661262588.6057372,resnet34-cloud,1,cwired
1661262588.6070247,shufflenet-cloud,1,cwired
1661262590.6201236,resnet18-cloud,1,cwired
1661262590.6218734,resnet34-cloud,1,cwired
1661262590.6236322,shufflenet-cloud,1,cwired
1661262592.6360786,resnet18-cloud,1,cwired
1661262592.6375556,resnet34-cloud,1,cwired
1661262592.6388035,shufflenet-cloud,1,cwired
1661262594.6507006,resnet18-cloud,1,cwired
1661262594.6520722,resnet34-cloud,1,cwired
1661262594.653315,shufflenet-cloud,1,cwired
1661262596.667104,resnet18-cloud,1,cwired
1661262596.6686738,resnet34-cloud,1,cwired
1661262596.6699548,shufflenet-cloud,1,cwired
1661262598.6831088,resnet18-cloud,1,cwired
1661262598.6846728,resnet34-cloud,1,cwired
1661262598.6859822,shufflenet-cloud,1,cwired
1661262600.697579,resnet18-cloud,1,cwired
1661262600.6989493,resnet34-cloud,1,cwired
1661262600.700137,shufflenet-cloud,1,cwired
1661262602.7118573,resnet18-cloud,1,cwired
1661262602.7132382,resnet34-cloud,1,cwired
1661262602.714477,shufflenet-cloud,1,cwired
1661262604.7257192,resnet18-cloud,1,cwired
1661262604.7271144,resnet34-cloud,1,cwired
1661262604.728307,shufflenet-cloud,1,cwired
1661262606.7401133,resnet18-cloud,1,cwired
1661262606.7414925,resnet34-cloud,1,cwired
1661262606.7426803,shufflenet-cloud,1,cwired
1661262608.7548597,resnet18-cloud,1,cwired
1661262608.7562819,resnet34-cloud,1,cwired
1661262608.7575734,shufflenet-cloud,1,cwired
1661262610.7691455,resnet18-cloud,1,cwired
1661262610.7708573,resnet34-cloud,1,cwired
1661262610.7722185,shufflenet-cloud,1,cwired
1661262612.784357,resnet18-cloud,1,cwired
1661262612.785751,resnet34-cloud,1,cwired
1661262612.7869725,shufflenet-cloud,1,cwired
1661262614.7989988,resnet18-cloud,1,cwired
1661262614.8005204,resnet34-cloud,1,cwired
1661262614.8017426,shufflenet-cloud,1,cwired
1661262616.8139904,resnet18-cloud,1,cwired
1661262616.815437,resnet34-cloud,1,cwired
1661262616.8166707,shufflenet-cloud,1,cwired
1661262618.8286293,resnet18-cloud,1,cwired
1661262618.8300378,resnet34-cloud,1,cwired
1661262618.8312516,shufflenet-cloud,1,cwired
1661262620.9950924,resnet18-cloud,1,cwired
1661262620.9965303,resnet34-cloud,1,cwired
1661262620.9976974,shufflenet-cloud,1,cwired
1661265859.267518,mobilenet-cloud,1,cwired
1661265861.8351052,mobilenet-cloud,1,cwired
1661265863.8440735,mobilenet-cloud,1,cwired
1661265865.8522618,mobilenet-cloud,1,cwired
1661265867.8607454,mobilenet-cloud,1,cwired
1661265869.8696826,mobilenet-cloud,1,cwired
1661265871.8782406,mobilenet-cloud,1,cwired
1661265873.887124,mobilenet-cloud,1,cwired
1661265876.0251503,mobilenet-cloud,1,cwired
1661265878.03409,mobilenet-cloud,1,cwired
1661265880.05402,mobilenet-cloud,1,cwired
1661265882.0792656,mobilenet-cloud,1,cwired
