response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
6.6867,0.0000,0.0000,0.0000,6.6867,0.0000,200,111.3821
18.2087,1.0509,0.0000,0.0000,17.1578,0.0000,200,100.0027
18.6999,1.0426,0.0000,0.0000,17.6572,0.0000,200,99.7542
12.9842,0.0000,0.0000,0.0000,12.9841,0.0001,200,106.3450
19.8922,1.0517,0.0000,0.0000,18.8404,0.0001,200,100.0025
19.9076,1.0515,0.0001,0.0000,18.8560,0.0000,200,100.0024
15.9332,0.0000,0.0000,0.0000,15.9332,0.0000,200,104.9414
6.7493,0.0000,0.0000,0.0000,6.0940,0.0000,200,117.3575
11.6216,0.0000,0.0000,0.0000,11.6215,0.0000,200,113.6621
7.3372,0.0000,0.0000,0.0000,7.3371,0.0000,200,118.0688
5.4612,1.0184,0.0001,0.0000,4.4428,0.0000,200,120.0031
7.1987,1.0181,0.0000,0.0000,6.1806,0.0000,200,120.0033
7.2646,1.0182,0.0001,0.0000,6.2464,0.0000,200,120.0032
7.2711,1.0185,0.0001,0.0000,6.2525,0.0000,200,120.0029
13.8973,0.0000,0.0000,0.0000,13.8973,0.0000,200,114.3159
9.9783,0.0000,0.0000,0.0000,9.9782,0.0001,200,118.5950
9.3753,1.0183,0.0001,0.0000,8.3569,0.0000,200,120.0029
14.5966,0.0000,0.0000,0.0000,14.5966,0.0000,200,114.9174
6.7411,0.0000,0.0000,0.0000,6.7411,0.0000,200,124.1068
5.5770,0.0000,0.0000,0.0000,5.5770,0.0000,200,125.2837
17.1032,0.0000,0.0000,0.0000,17.1031,0.0000,200,115.3938
13.1616,1.0182,0.0001,0.0000,12.1433,0.0001,200,120.0031
6.6882,0.0000,0.0000,0.0000,6.6881,0.0000,200,127.2020
14.0531,0.0000,0.0000,0.0000,13.0345,0.0000,200,120.0029
15.6544,0.0000,0.0000,0.0000,15.6544,0.0000,200,118.4541
13.2783,0.0000,0.0000,0.0000,13.1313,0.0000,200,120.8746
14.5198,0.0000,0.0000,0.0000,14.5197,0.0000,200,119.9100
15.5917,1.0182,0.0001,0.0000,14.5734,0.0000,200,120.0031
15.9674,1.0184,0.0003,0.0000,14.9489,0.0000,200,120.0029
6.9974,0.0000,0.0000,0.0000,6.7225,0.0000,200,129.5140
5.9075,0.0000,0.0000,0.0000,5.9075,0.0000,200,131.7140
7.3399,0.0000,0.0000,0.0000,7.3399,0.0000,200,130.8480
18.2020,1.0180,0.0000,0.0000,17.1840,0.0000,500,120.0033
18.2024,1.0181,0.0001,0.0001,17.1842,0.0000,500,120.0031
4.0890,0.0000,0.0000,0.0000,3.8120,0.0000,200,134.1529
5.3156,0.0000,0.0000,0.0001,5.0927,0.0000,200,134.4298
12.7312,0.0000,0.0000,0.0000,12.7311,0.0000,200,127.2739
13.6224,0.0000,0.0000,0.0000,13.6223,0.0000,200,128.2132
14.9048,0.0000,0.0000,0.0000,14.9047,0.0001,200,128.5163
18.5000,0.0000,0.0000,0.0000,17.5038,0.0000,200,125.4644
4.2607,0.0000,0.0000,0.0000,4.2606,0.0000,200,139.7454
16.3147,0.0000,0.0000,0.0000,15.6891,0.0000,200,128.7527
11.8231,0.0000,0.0000,0.0000,11.5463,0.0000,200,133.6134
5.7349,1.0504,0.0000,0.0001,4.6844,0.0000,200,140.0030
6.0074,1.0501,0.0000,0.0000,4.9572,0.0001,200,140.0033
12.2366,0.0000,0.0000,0.0000,12.1840,0.0000,200,134.0559
10.3514,0.0000,0.0000,0.0000,10.3513,0.0000,200,136.5784
14.7105,0.0000,0.0000,0.0000,14.7105,0.0000,200,132.4970
11.3280,0.0000,0.0000,0.0000,11.3279,0.0000,200,136.5145
10.1486,0.0000,0.0000,0.0000,10.1485,0.0000,200,138.2116
10.6289,0.0000,0.0000,0.0000,10.6288,0.0000,200,138.2055
10.9928,0.0000,0.0000,0.0000,10.9927,0.0000,200,138.2053
16.6447,0.0000,0.0000,0.0000,16.6447,0.0000,200,133.1647
7.2278,0.0000,0.0000,0.0000,7.2277,0.0000,200,143.4211
10.7052,1.0501,0.0000,0.0000,9.6550,0.0000,200,140.0033
8.0475,0.0000,0.0000,0.0000,8.0474,0.0000,200,143.3224
15.8511,0.0000,0.0000,0.0000,15.8510,0.0000,200,135.5948
12.1755,0.0000,0.0000,0.0000,12.1754,0.0000,200,139.3294
15.6156,0.0000,0.0000,0.0000,15.6156,0.0000,200,135.9703
14.6928,0.0000,0.0000,0.0000,14.6927,0.0000,200,136.9542
17.8982,0.0000,0.0000,0.0000,17.7323,0.0001,200,133.8902
11.9170,0.0000,0.0000,0.0000,11.8067,0.0000,200,139.8948
11.9123,1.0483,0.0000,0.0001,10.8639,0.0000,200,140.0051
5.1259,0.0000,0.0000,0.0000,5.1258,0.0000,200,147.2075
15.3259,0.0000,0.0000,0.0000,15.3258,0.0001,200,137.6215
16.2837,0.0000,0.0000,0.0000,16.2836,0.0000,200,138.1879
16.7230,0.0000,0.0000,0.0000,16.7229,0.0000,200,138.2419
6.4140,0.0000,0.0000,0.0000,6.4140,0.0000,200,148.8344
15.2816,1.0501,0.0000,0.0000,14.2314,0.0000,500,140.0033
15.2816,1.0501,0.0000,0.0000,14.2315,0.0000,500,140.0033
4.8228,0.0000,0.0000,0.0000,4.3137,0.0001,200,150.8609
10.5016,0.0000,0.0000,0.0000,9.9274,0.0001,200,145.4366
5.5374,0.0000,0.0000,0.0000,5.5374,0.0000,200,150.6489
16.2211,1.0502,0.0000,0.0000,15.1709,0.0000,200,140.0032
16.2932,1.0505,0.0000,0.0000,15.2426,0.0001,200,140.0030
16.4150,1.0501,0.0000,0.0000,15.3649,0.0000,200,140.0034
17.6548,1.0503,0.0000,0.0000,16.6045,0.0000,200,140.0032
12.7990,0.0000,0.0000,0.0000,12.6625,0.0000,200,146.2926
7.3155,0.0000,0.0000,0.0000,7.2585,0.0000,200,151.8119
13.1559,0.0000,0.0000,0.0000,13.1559,0.0000,200,147.2679
9.9205,0.0000,0.0000,0.0000,9.8395,0.0000,200,151.5049
9.9797,0.0000,0.0000,0.0000,9.9206,0.0000,200,151.4459
5.7885,0.0000,0.0000,0.0000,5.7884,0.0001,200,155.9382
16.0460,0.0000,0.0000,0.0000,16.0460,0.0000,200,146.9298
8.0838,0.0000,0.0000,0.0000,8.0837,0.0000,200,156.1864
4.5558,0.0000,0.0000,0.0000,4.5557,0.0000,200,160.0031
4.6437,0.0000,0.0000,0.0000,4.6437,0.0000,200,161.4256
4.6824,0.0000,0.0000,0.0000,4.6823,0.0000,200,161.8358
9.8204,1.0173,0.0000,0.0000,8.8031,0.0000,200,160.0035
8.1362,0.0000,0.0000,0.0000,8.1361,0.0000,200,161.7267
9.6781,0.0000,0.0000,0.0000,9.0810,0.0000,200,160.4238
5.9250,0.0000,0.0000,0.0001,5.2065,0.0000,200,164.2702
18.9676,0.0000,0.0000,0.0000,18.8261,0.0000,200,151.6470
7.9371,0.0000,0.0000,0.0000,7.9370,0.0000,200,162.9759
18.7550,0.0000,0.0000,0.0000,18.7550,0.0000,200,152.3334
15.4682,0.0000,0.0000,0.0000,15.4681,0.0000,200,156.2962
17.6373,0.0000,0.0000,0.0000,17.6373,0.0000,200,154.4716
7.9174,0.0000,0.0000,0.0000,7.5259,0.0000,200,166.0693
4.5309,0.0000,0.0000,0.0001,4.3616,0.0000,200,170.7086
5.5658,0.0000,0.0000,0.0000,5.1944,0.0000,200,169.8239
7.5412,0.0000,0.0000,0.0000,7.5412,0.0000,200,168.4491
4.6904,0.0000,0.0000,0.0000,4.6903,0.0000,200,171.5861
7.5619,0.0000,0.0000,0.0000,7.2698,0.0000,200,169.8098
8.2548,0.0000,0.0000,0.0000,8.0564,0.0000,200,170.6146
5.2337,0.0000,0.0000,0.0000,4.2658,0.0000,200,175.2850
4.4130,0.0000,0.0000,0.0000,4.2447,0.0000,200,176.2764
4.7444,0.0000,0.0000,0.0000,4.6509,0.0000,200,176.2245
14.1538,0.0000,0.0000,0.0000,14.1537,0.0001,200,168.3604
11.0729,0.0000,0.0000,0.0000,11.0729,0.0000,200,171.7885
10.9705,0.0000,0.0000,0.0001,10.9704,0.0000,200,171.9176
8.8985,0.0000,0.0000,0.0000,8.3058,0.0000,200,175.6838
7.1010,0.0000,0.0000,0.0000,7.1009,0.0000,200,177.6582
9.7886,0.0000,0.0000,0.0000,9.3511,0.0000,200,175.2395
13.8038,0.0000,0.0000,0.0000,13.8037,0.0000,200,171.3702
16.2202,0.0000,0.0000,0.0000,15.5944,0.0000,200,169.1983
11.1278,0.0000,0.0000,0.0000,10.4161,0.0000,200,175.2850
17.8065,0.0000,0.0000,0.0000,17.4315,0.0000,200,169.8629
16.8990,0.0000,0.0000,0.0000,16.8990,0.0000,200,170.9129
11.4415,0.0000,0.0001,0.0000,11.1593,0.0000,200,176.4186
8.8601,0.0000,0.0000,0.0000,8.8600,0.0000,200,179.1275
17.8187,0.0000,0.0000,0.0000,17.3992,0.0000,200,170.1951
18.7118,0.0000,0.0000,0.0000,18.2274,0.0000,200,169.3786
19.7205,1.0232,0.0000,0.0000,18.6971,0.0000,200,168.5735
18.2722,0.0000,0.0000,0.0000,17.9444,0.0000,200,170.1019
8.8215,0.0000,0.0000,0.0000,8.3060,0.0000,200,180.0033
10.0765,0.0000,0.0000,0.0000,10.0765,0.0000,200,178.8693
9.1681,0.0000,0.0000,0.0000,8.4820,0.0000,200,180.0035
8.8839,0.0000,0.0000,0.0000,8.5206,0.0000,200,180.6895
8.6955,0.0000,0.0000,0.0000,8.6108,0.0000,200,180.9689
8.6346,0.0000,0.0000,0.0000,8.4947,0.0000,200,181.4257
10.4168,0.0000,0.0000,0.0000,10.4167,0.0000,200,180.0033
19.0854,0.0000,0.0000,0.0000,19.0853,0.0000,200,172.1089
18.6186,0.0000,0.0000,0.0000,18.6185,0.0000,200,172.7722
12.8870,0.0000,0.0000,0.0000,12.8869,0.0000,200,179.0917
4.9522,0.0000,0.0000,0.0000,4.9521,0.0001,200,187.8601
10.6195,0.0000,0.0000,0.0000,10.6195,0.0000,200,182.8614
18.1842,0.0000,0.0000,0.0000,17.3204,0.0000,200,175.3897
17.2382,0.0000,0.0000,0.0000,16.7284,0.0000,200,176.5118
7.3340,0.0000,0.0000,0.0000,7.1036,0.0000,200,186.5184
4.4114,0.0000,0.0000,0.0000,4.4113,0.0000,200,189.5734
10.4796,0.0000,0.0000,0.0000,10.4795,0.0000,200,183.9648
9.7345,0.0000,0.0000,0.0000,9.7344,0.0000,200,185.0281
10.0788,0.0000,0.0000,0.0000,10.0788,0.0000,200,184.7592
12.7822,0.0000,0.0000,0.0000,12.7822,0.0000,200,182.5143
10.4342,0.0000,0.0000,0.0000,10.3281,0.0000,200,185.0679
12.8222,0.0000,0.0000,0.0000,12.8222,0.0000,200,182.8881
15.5917,0.0000,0.0000,0.0000,15.1415,0.0000,200,180.5187
18.7468,0.0000,0.0000,0.0000,18.7468,0.0000,200,177.3717
8.8005,0.0000,0.0000,0.0000,8.8005,0.0000,200,187.8429
12.5316,0.0000,0.0000,0.0000,12.5316,0.0000,200,184.5823
5.7500,0.0000,0.0000,0.0000,5.7500,0.0000,200,191.3908
6.1357,0.0000,0.0000,0.0000,6.1356,0.0000,200,191.1943
7.5831,0.0000,0.0000,0.0000,7.5831,0.0000,200,190.0603
11.8887,0.0000,0.0000,0.0000,11.4714,0.0000,200,186.0111
10.5522,0.0000,0.0000,0.0000,10.5521,0.0000,200,187.6694
7.2040,0.0000,0.0000,0.0000,7.2039,0.0000,200,191.7645
13.9561,0.0000,0.0000,0.0000,13.1258,0.0000,200,185.4064
11.2294,0.0000,0.0000,0.0000,11.2294,0.0000,200,188.2940
10.6721,0.0000,0.0000,0.0000,10.6721,0.0000,200,189.6644
10.1654,0.0000,0.0000,0.0000,10.1653,0.0000,200,191.0886
12.5972,0.0000,0.0000,0.0000,12.5971,0.0000,200,188.9458
7.2040,0.0000,0.0000,0.0000,7.0277,0.0000,200,194.4444
17.2348,0.0000,0.0000,0.0000,17.2347,0.0001,200,184.5590
8.1017,0.0000,0.0000,0.0000,7.9992,0.0000,200,193.7500
9.2568,0.0000,0.0000,0.0000,9.2567,0.0000,200,192.8122
8.6596,0.0000,0.0000,0.0000,8.6595,0.0000,200,193.9848
15.3267,0.0000,0.0000,0.0000,15.3266,0.0001,200,187.9875
4.6118,0.0000,0.0000,0.0000,4.6118,0.0000,200,198.9685
18.8625,0.0000,0.0000,0.0000,17.8681,0.0000,200,185.4184
10.6974,0.0000,0.0000,0.0000,10.5690,0.0000,200,193.8524
9.9207,0.0000,0.0000,0.0000,9.9206,0.0000,200,194.8381
9.3593,0.0000,0.0000,0.0000,9.3592,0.0000,200,195.7103
9.5699,0.0000,0.0000,0.0000,9.5698,0.0000,200,196.1185
15.6780,0.0000,0.0000,0.0000,15.6780,0.0000,200,190.4201
19.1009,0.0000,0.0000,0.0000,19.1009,0.0000,200,187.8119
11.0203,0.0000,0.0000,0.0000,11.0202,0.0000,200,197.8999
11.5388,0.0000,0.0000,0.0000,11.5387,0.0000,200,198.2216
15.0877,0.0000,0.0000,0.0000,15.0877,0.0000,200,195.2489
10.8896,0.0000,0.0000,0.0000,10.8896,0.0000,200,199.5234
11.2325,0.0000,0.0000,0.0000,11.2324,0.0000,200,199.3624
17.0324,0.0000,0.0000,0.0000,16.8562,0.0000,200,193.5739
15.8693,0.0000,0.0000,0.0000,15.8692,0.0000,200,194.9651
18.9782,0.0000,0.0000,0.0000,18.9781,0.0000,200,191.9787
14.6965,0.0000,0.0000,0.0000,14.6964,0.0000,200,197.3300
17.0677,0.0000,0.0000,0.0000,17.0677,0.0000,200,195.5021
10.8633,0.0000,0.0000,0.0000,10.8632,0.0000,200,202.0690
18.2162,0.0000,0.0000,0.0000,18.2162,0.0000,200,195.2965
19.5315,0.0000,0.0000,0.0000,19.0739,0.0000,200,193.9869
11.9894,0.0000,0.0000,0.0000,11.9893,0.0000,200,201.5430
16.5087,0.0000,0.0000,0.0000,16.5086,0.0000,200,197.1408
5.9431,0.0000,0.0000,0.0000,5.9430,0.0000,200,208.0905
10.4319,0.0000,0.0000,0.0000,10.4319,0.0000,200,204.2809
18.8040,0.0000,0.0000,0.0000,18.8039,0.0000,200,195.9904
12.2791,0.0000,0.0000,0.0000,12.2790,0.0000,200,203.5803
10.6195,0.0000,0.0000,0.0000,10.6195,0.0000,200,205.6884
12.2023,0.0000,0.0000,0.0000,11.5185,0.0000,200,206.0982
16.7777,0.0000,0.0000,0.0000,16.7776,0.0000,200,201.6484
16.2100,0.0000,0.0000,0.0000,16.2099,0.0000,200,202.6444
17.2040,0.0000,0.0000,0.0000,17.2039,0.0000,200,201.7938
9.8737,0.0000,0.0000,0.0000,9.1925,0.0000,200,209.1717
9.2213,0.0000,0.0000,0.0000,9.2213,0.0000,200,210.4131
15.7581,0.0000,0.0000,0.0000,15.7580,0.0000,200,204.0067
15.8751,0.0000,0.0000,0.0000,15.8751,0.0000,200,204.5498
15.5650,0.0000,0.0000,0.0000,15.5650,0.0000,200,205.0696
15.9857,0.0000,0.0000,0.0000,15.9857,0.0000,200,205.1744
15.0135,0.0000,0.0000,0.0000,14.5134,0.0000,200,206.4129
10.6195,0.0000,0.0000,0.0000,10.6194,0.0000,200,210.9569
11.0490,0.0000,0.0000,0.0000,11.0489,0.0000,200,210.6063
16.6443,0.0000,0.0000,0.0000,16.6442,0.0000,200,205.4065
8.7980,0.0000,0.0000,0.0000,8.7979,0.0000,200,213.5324
10.9336,0.0000,0.0000,0.0000,10.9335,0.0000,200,212.0265
9.5976,0.0000,0.0000,0.0000,9.4397,0.0000,200,214.6365
12.1095,0.0000,0.0000,0.0000,12.1094,0.0000,200,212.9480
17.3149,0.0000,0.0000,0.0000,16.7350,0.0000,200,208.8250
12.9669,0.0000,0.0000,0.0000,12.0528,0.0001,200,214.7628
13.0515,0.0000,0.0000,0.0000,12.1052,0.0000,200,214.7944
9.3877,0.0000,0.0000,0.0000,9.3877,0.0000,200,221.6552
5.3254,0.0000,0.0000,0.0001,4.7167,0.0000,200,226.1399
18.4562,0.0000,0.0000,0.0000,18.4562,0.0000,200,213.5127
18.9779,0.0000,0.0000,0.0000,18.9779,0.0000,200,213.5184
12.1883,0.0000,0.0000,0.0000,12.1882,0.0000,200,221.2543
10.6805,0.0000,0.0000,0.0000,10.6805,0.0000,200,222.9601
14.0899,0.0000,0.0000,0.0000,14.0899,0.0000,200,219.7648
17.7582,0.0000,0.0000,0.0000,17.7581,0.0000,200,216.1107
14.8570,0.0000,0.0000,0.0000,14.8570,0.0000,200,219.0454
17.4482,0.0000,0.0000,0.0000,17.4482,0.0000,200,216.6437
11.2076,0.0000,0.0000,0.0000,11.2075,0.0000,200,223.3144
14.1717,0.0000,0.0000,0.0000,14.1716,0.0000,200,221.4264
15.2232,0.0000,0.0000,0.0000,15.2231,0.0000,200,221.1601
5.7943,0.0000,0.0000,0.0000,5.0325,0.0000,200,230.5951
9.2522,0.0000,0.0000,0.0000,9.2521,0.0000,200,227.8459
19.3758,0.0000,0.0000,0.0000,19.2502,0.0000,200,218.3005
7.5033,0.0000,0.0000,0.0000,6.7971,0.0000,200,230.3368
8.1510,1.0202,0.0000,0.0000,7.1308,0.0000,200,229.7606
10.1842,0.0000,0.0000,0.0001,10.1840,0.0001,200,228.0141
7.2913,0.0000,0.0000,0.0000,6.7214,0.0001,200,231.0430
16.7938,0.0000,0.0000,0.0000,16.7938,0.0000,200,221.5764
19.5945,0.0000,0.0000,0.0000,19.5945,0.0000,200,218.8543
13.5654,0.0000,0.0000,0.0000,13.5653,0.0000,200,225.0575
12.0423,0.0000,0.0000,0.0001,11.7587,0.0000,200,226.9130
5.2966,0.0000,0.0000,0.0000,4.8084,0.0000,200,234.0338
19.0581,0.0000,0.0000,0.0000,19.0580,0.0000,200,220.3368
18.7717,0.0000,0.0000,0.0000,18.7717,0.0000,200,220.6346
7.3230,0.0000,0.0000,0.0000,7.3229,0.0000,200,232.4963
19.8184,0.0000,0.0000,0.0000,19.6194,0.0000,200,221.8519
8.0297,0.0000,0.0000,0.0000,7.8155,0.0000,200,233.6406
8.7755,0.0000,0.0000,0.0000,8.5523,0.0000,200,233.8689
4.2851,0.0000,0.0000,0.0000,4.2851,0.0000,200,239.3949
10.3430,0.0000,0.0000,0.0000,10.1239,0.0000,200,233.6498
7.8504,0.0000,0.0000,0.0000,7.8504,0.0000,200,236.3894
5.9695,0.0000,0.0000,0.0000,5.1519,0.0000,200,239.8193
11.3896,0.0000,0.0000,0.0000,11.0348,0.0000,200,234.5220
13.1353,0.0000,0.0000,0.0000,12.5439,0.0000,200,233.9024
15.1089,0.0000,0.0000,0.0000,15.1088,0.0000,200,231.9690
11.5178,0.0000,0.0000,0.0000,11.5177,0.0000,200,235.8596
11.1666,0.0000,0.0000,0.0000,11.1666,0.0000,200,236.3833
10.5818,0.0000,0.0000,0.0000,10.5817,0.0000,200,237.0981
5.5633,0.0000,0.0000,0.0000,5.2494,0.0000,200,242.3305
19.0215,1.0295,0.0000,0.0001,17.9919,0.0000,200,228.9204
4.6394,0.0000,0.0000,0.0000,4.6393,0.0000,200,243.9928
5.2416,0.0000,0.0000,0.0000,5.2416,0.0000,200,243.6800
15.4396,0.0000,0.0000,0.0000,15.3919,0.0000,200,233.8548
11.1505,0.0000,0.0000,0.0000,11.1504,0.0000,200,238.4262
11.7846,0.0000,0.0000,0.0000,11.7845,0.0000,200,238.1983
10.8003,0.0000,0.0000,0.0000,10.6155,0.0000,200,239.6347
7.8405,0.0000,0.0000,0.0000,7.0960,0.0000,200,242.6444
17.4953,0.0000,0.0000,0.0000,17.4952,0.0000,200,233.4426
18.0646,0.0000,0.0000,0.0000,17.9053,0.0000,200,233.4814
5.2802,0.0000,0.0000,0.0000,5.2802,0.0000,200,247.0377
5.2559,0.0000,0.0000,0.0000,5.2559,0.0000,200,247.5500
15.8865,0.0000,0.0000,0.0000,15.8865,0.0000,200,237.1144
5.6629,0.0000,0.0000,0.0000,5.6629,0.0000,200,247.3774
19.5413,0.0000,0.0000,0.0000,18.9649,0.0000,200,234.1094
18.8805,0.0000,0.0000,0.0000,18.8804,0.0001,200,235.5981
18.2625,0.0000,0.0000,0.0000,18.2624,0.0000,200,236.3083
17.1905,0.0000,0.0000,0.0000,17.1904,0.0000,200,237.8401
8.3471,0.0000,0.0000,0.0000,8.3470,0.0000,200,247.0778
17.8484,0.0000,0.0000,0.0000,17.8484,0.0000,200,237.6440
5.4444,0.0000,0.0000,0.0000,5.4443,0.0000,200,250.4849
10.0453,0.0000,0.0000,0.0000,9.1761,0.0000,200,245.9116
3.8245,0.0000,0.0000,0.0000,3.8245,0.0000,200,252.3179
8.4624,0.0000,0.0000,0.0000,8.4623,0.0000,200,247.7299
5.3005,0.0000,0.0000,0.0000,5.3004,0.0000,200,252.8059
19.8589,0.0000,0.0000,0.0000,19.8588,0.0001,200,238.9554
19.9874,0.0000,0.0000,0.0000,19.9874,0.0000,200,239.3304
4.7510,0.0000,0.0000,0.0001,4.2911,0.0000,200,254.5708
10.6591,0.0000,0.0000,0.0000,10.6590,0.0000,200,248.9216
5.3870,0.0000,0.0000,0.0000,5.2947,0.0000,200,254.4786
4.7691,0.0000,0.0000,0.0000,4.7691,0.0000,200,255.9569
11.9361,0.0000,0.0000,0.0000,11.9361,0.0000,200,249.5767
19.8806,0.0000,0.0000,0.0000,19.8806,0.0000,200,241.6703
11.9895,0.0000,0.0000,0.0000,11.9895,0.0000,200,249.9829
16.3809,0.0000,0.0000,0.0000,16.2979,0.0000,200,245.7389
11.8009,0.0000,0.0000,0.0000,11.1926,0.0000,200,250.9378
12.4414,0.0000,0.0000,0.0000,12.3384,0.0000,200,250.8350
5.6005,0.0000,0.0000,0.0000,5.6004,0.0000,200,257.6767
17.4890,0.0000,0.0000,0.0000,17.3661,0.0000,200,245.7889
19.5297,0.0000,0.0000,0.0000,19.5297,0.0000,200,244.2398
14.7625,0.0000,0.0000,0.0000,14.7624,0.0000,200,249.2944
13.6171,0.0000,0.0000,0.0000,13.1983,0.0000,200,251.5460
11.3805,0.0000,0.0000,0.0000,10.9940,0.0000,200,254.0921
12.9832,0.0000,0.0000,0.0000,12.9832,0.0000,200,252.9326
4.4302,0.0000,0.0000,0.0000,4.4301,0.0000,200,261.6708
4.4752,0.0000,0.0000,0.0000,4.4751,0.0000,200,262.1198
7.8047,0.0000,0.0000,0.0000,7.4817,0.0000,200,259.3218
19.9996,0.0000,0.0000,0.0000,19.9996,0.0000,200,248.3749
9.3155,0.0000,0.0000,0.0000,9.0525,0.0000,200,259.3178
18.2133,0.0000,0.0000,0.0000,18.2133,0.0000,200,250.4349
16.8329,0.0000,0.0000,0.0000,16.8329,0.0000,200,252.5701
8.9801,0.0000,0.0000,0.0000,8.9800,0.0000,200,260.4258
5.2513,0.0000,0.0000,0.0000,5.2512,0.0000,200,265.1631
4.6390,0.0000,0.0000,0.0000,4.6390,0.0000,200,266.5949
7.2985,0.0000,0.0000,0.0000,7.2984,0.0000,200,264.0569
12.0193,0.0000,0.0000,0.0000,11.5890,0.0000,200,259.4065
16.5681,0.0000,0.0000,0.0000,16.5680,0.0000,200,255.4924
4.7796,0.0000,0.0000,0.0000,4.4861,0.0000,200,268.6323
14.6052,0.0000,0.0000,0.0000,14.0976,0.0000,200,258.8142
14.5134,0.0000,0.0000,0.0000,14.0590,0.0000,200,258.9983
15.2124,0.0000,0.0000,0.0000,14.5177,0.0001,200,258.6233
18.8558,0.0000,0.0000,0.0000,18.4615,0.0000,200,255.0306
6.0290,0.0000,0.0000,0.0000,5.2897,0.0000,200,267.8940
17.8238,0.0000,0.0000,0.0000,17.8238,0.0000,200,256.1923
13.0974,0.0000,0.0000,0.0000,13.0974,0.0000,200,261.5509
11.7388,0.0000,0.0000,0.0000,11.7388,0.0000,200,263.2773
17.0275,0.0000,0.0000,0.0000,16.6622,0.0000,200,258.4490
6.3068,0.0000,0.0000,0.0000,6.3040,0.0000,200,269.4031
18.0854,0.0000,0.0000,0.0000,18.0854,0.0000,200,258.1064
6.4971,0.0000,0.0000,0.0000,6.4970,0.0000,200,270.4144
16.2601,0.0000,0.0000,0.0000,16.2600,0.0000,200,260.7260
18.7201,0.0000,0.0000,0.0000,18.7200,0.0000,200,258.3704
15.2163,0.0000,0.0000,0.0000,15.2162,0.0000,200,262.0513
5.8653,0.0000,0.0000,0.0000,5.8652,0.0001,200,271.4655
14.5106,0.0000,0.0000,0.0000,14.5105,0.0000,200,263.2763
4.3139,0.0000,0.0000,0.0000,4.3139,0.0000,200,273.6508
4.1158,0.0000,0.0000,0.0000,4.1158,0.0000,200,273.9230
15.5418,0.0000,0.0000,0.0000,15.5417,0.0000,200,262.7387
16.8472,0.0000,0.0000,0.0000,16.8471,0.0000,200,261.5128
7.8490,0.0000,0.0000,0.0000,7.8489,0.0000,200,271.4258
14.3762,0.0000,0.0000,0.0000,14.3762,0.0000,200,265.4726
11.2825,0.0000,0.0000,0.0000,10.5276,0.0000,200,268.6483
5.4920,0.0000,0.0000,0.0000,5.4919,0.0000,200,274.6483
5.1357,0.0000,0.0000,0.0000,4.5948,0.0000,200,276.1918
13.0884,0.0000,0.0000,0.0000,12.7302,0.0001,200,268.3745
12.9673,0.0000,0.0000,0.0000,12.6108,0.0000,200,268.6333
7.2372,0.0000,0.0000,0.0000,7.2371,0.0000,200,274.7134
9.0788,0.0000,0.0000,0.0000,9.0787,0.0000,200,273.4195
