response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
17.3556,1.0252,0.0000,0.0000,16.3303,0.0000,200,100.0028
5.3341,0.0000,0.0000,0.0000,5.3341,0.0000,200,112.4882
18.3418,1.0252,0.0000,0.0000,17.3166,0.0000,200,100.0029
7.8337,0.0000,0.0000,0.0000,7.7476,0.0000,200,110.7272
5.2291,0.0000,0.0000,0.0000,5.0550,0.0000,200,113.7605
5.3496,0.0000,0.0000,0.0000,5.1262,0.0000,200,113.9345
13.9731,0.0000,0.0000,0.0000,13.9730,0.0000,200,105.5102
19.5702,1.0252,0.0001,0.0001,18.5449,0.0000,200,100.0028
8.2071,0.0000,0.0000,0.0000,8.2070,0.0000,200,111.9916
8.1861,0.0000,0.0000,0.0000,7.8824,0.0000,200,114.4840
9.5023,0.0000,0.0000,0.0000,9.5022,0.0000,200,113.7458
5.5978,0.0000,0.0000,0.0000,5.5977,0.0001,200,118.5609
8.4782,0.0000,0.0000,0.0000,8.4780,0.0001,200,116.2510
7.3829,0.0000,0.0000,0.0000,7.3828,0.0000,200,117.3584
5.0137,0.0000,0.0001,0.0000,3.9564,0.0001,200,120.0032
5.2265,1.0570,0.0001,0.0001,4.1694,0.0000,200,120.0034
5.4680,1.0570,0.0001,0.0000,4.4109,0.0000,200,120.0033
13.3306,0.0000,0.0000,0.0000,13.3306,0.0000,200,112.3530
13.3654,0.0000,0.0000,0.0000,13.3653,0.0000,200,112.8646
13.1844,0.0000,0.0000,0.0000,13.1843,0.0000,200,113.5408
11.3690,0.0000,0.0000,0.0000,11.3690,0.0000,200,115.7580
13.5403,0.0000,0.0000,0.0000,13.5403,0.0000,200,113.7108
8.4525,0.0000,0.0000,0.0000,8.4525,0.0000,200,118.9896
9.3468,0.0000,0.0000,0.0000,9.3467,0.0000,200,118.3447
12.7877,0.0000,0.0000,0.0000,12.7876,0.0000,200,115.2580
8.6227,0.0000,0.0000,0.0000,8.6226,0.0000,200,119.7969
8.7843,1.0570,0.0001,0.0001,7.7272,0.0000,200,120.0033
9.4837,0.0000,0.0000,0.0000,9.4836,0.0001,200,119.4833
12.9562,0.0000,0.0000,0.0000,12.9561,0.0000,200,116.0773
9.0088,0.0000,0.0000,0.0000,8.0184,0.0000,200,120.2611
12.4380,0.0000,0.0000,0.0000,12.4380,0.0000,200,118.2572
5.0262,0.0000,0.0000,0.0000,4.3384,0.0000,200,125.6836
14.3596,0.0000,0.0000,0.0000,14.3595,0.0000,200,117.2515
6.4454,0.0000,0.0000,0.0000,6.3191,0.0000,200,125.3451
4.2421,0.0000,0.0000,0.0000,4.2421,0.0000,200,127.6915
7.2587,0.0000,0.0000,0.0000,7.2586,0.0000,200,125.0169
12.3215,1.0572,0.0002,0.0000,11.2642,0.0000,200,120.0031
13.2907,0.0000,0.0000,0.0000,13.2907,0.0000,200,119.2841
5.8585,0.0000,0.0000,0.0000,5.8584,0.0000,200,127.2511
6.6091,0.0000,0.0000,0.0000,6.6091,0.0000,200,126.7251
7.8360,0.0000,0.0000,0.0000,7.5657,0.0000,200,126.2300
14.4620,0.0000,0.0000,0.0000,14.4619,0.0000,200,119.7976
14.4440,0.0000,0.0001,0.0000,14.2484,0.0000,200,120.0031
14.8335,1.0572,0.0001,0.0001,13.7762,0.0000,200,120.0031
17.1613,0.0000,0.0000,0.0000,17.1613,0.0000,200,117.8223
15.1767,1.0570,0.0000,0.0000,14.1197,0.0000,200,120.0034
5.0705,0.0000,0.0000,0.0000,4.6934,0.0000,200,130.3181
7.6126,0.0000,0.0000,0.0000,7.6125,0.0000,200,128.0457
15.6840,1.0571,0.0001,0.0000,14.6269,0.0000,200,120.0032
8.9031,0.0000,0.0000,0.0000,8.9031,0.0000,200,127.1271
7.7357,0.0000,0.0000,0.0000,7.7357,0.0001,200,128.5627
7.7837,0.0000,0.0000,0.0000,7.7837,0.0000,200,128.7876
13.9331,0.0000,0.0000,0.0000,13.9331,0.0000,200,122.6701
8.8685,0.0000,0.0000,0.0000,8.8685,0.0000,200,128.4196
13.2252,0.0000,0.0000,0.0000,13.2251,0.0000,200,124.1587
7.1939,0.0000,0.0000,0.0000,6.5401,0.0000,200,130.7098
6.2780,0.0000,0.0000,0.0000,6.2779,0.0000,200,131.9336
5.8052,0.0000,0.0000,0.0000,5.8052,0.0000,200,132.5749
9.7586,0.0000,0.0000,0.0000,9.7585,0.0000,200,128.9670
7.0145,0.0000,0.0000,0.0000,7.0144,0.0000,200,132.2756
19.7481,0.0000,0.0003,0.0001,18.6908,0.0000,200,120.0032
17.5620,0.0000,0.0000,0.0000,17.5619,0.0000,200,123.2481
4.3558,0.0000,0.0000,0.0000,4.3557,0.0000,200,136.5713
4.7295,0.0000,0.0000,0.0000,4.7295,0.0000,200,136.6032
7.1113,0.0000,0.0000,0.0000,7.1113,0.0000,200,134.4471
6.6456,0.0000,0.0000,0.0000,6.6166,0.0000,200,135.6583
3.9630,0.0000,0.0000,0.0000,3.9630,0.0000,200,138.3801
6.4511,0.0000,0.0000,0.0000,6.4510,0.0000,200,136.2984
7.9959,0.0000,0.0000,0.0000,7.9958,0.0000,200,134.9836
13.6680,0.0000,0.0000,0.0000,13.6534,0.0000,200,130.6952
4.5425,0.0000,0.0000,0.0000,4.5424,0.0000,200,140.0034
9.6360,0.0000,0.0000,0.0000,9.4274,0.0000,200,135.1801
8.1319,0.0000,0.0000,0.0000,8.1318,0.0000,200,136.7437
5.4052,0.0000,0.0000,0.0000,5.4051,0.0001,200,139.5731
9.9177,0.0000,0.0000,0.0000,9.7203,0.0000,200,136.0302
6.2417,0.0000,0.0000,0.0000,5.4350,0.0000,200,140.0034
8.2020,0.0000,0.0000,0.0000,8.2019,0.0000,200,138.2116
13.0051,0.0000,0.0000,0.0000,13.0050,0.0000,200,134.1581
4.8484,0.0000,0.0000,0.0000,4.8484,0.0000,200,142.3431
9.9173,0.0000,0.0000,0.0000,9.9173,0.0000,200,137.2882
12.6069,0.0000,0.0000,0.0000,12.6069,0.0000,200,134.8367
11.7765,0.0000,0.0000,0.0000,11.4334,0.0000,200,135.6872
5.6704,0.0000,0.0000,0.0000,5.6704,0.0000,200,142.7495
8.6402,0.0000,0.0000,0.0000,8.6401,0.0000,200,140.0033
5.7631,0.0000,0.0000,0.0000,5.7631,0.0000,200,142.9795
4.4566,0.0000,0.0000,0.0000,4.4565,0.0000,200,144.5459
7.5101,0.0000,0.0000,0.0000,7.5100,0.0000,200,142.5498
7.8799,0.0000,0.0000,0.0000,7.8799,0.0000,200,142.3039
7.0797,0.0000,0.0000,0.0001,6.9767,0.0000,200,144.8756
5.5948,0.0000,0.0000,0.0000,5.5948,0.0000,200,146.4136
13.3374,0.0000,0.0000,0.0000,13.3373,0.0000,200,138.7256
8.1045,0.0000,0.0000,0.0000,8.1044,0.0000,200,144.7296
7.2191,0.0000,0.0000,0.0000,7.2191,0.0000,200,146.2451
4.4727,0.0000,0.0000,0.0000,4.4726,0.0000,200,149.0336
8.9263,0.0000,0.0000,0.0000,8.8516,0.0000,200,144.7414
6.5573,0.0000,0.0000,0.0000,6.5573,0.0000,200,147.2055
4.1857,0.0000,0.0000,0.0000,4.0617,0.0000,200,150.0599
15.3730,0.0000,0.0000,0.0000,15.3729,0.0000,200,140.0033
7.4974,0.0000,0.0000,0.0000,7.4973,0.0000,200,148.7426
15.7372,0.0000,0.0000,0.0000,15.4447,0.0000,200,140.9271
8.2521,0.0000,0.0000,0.0000,8.2521,0.0000,200,149.0025
12.4716,0.0000,0.0000,0.0000,11.6864,0.0001,200,144.9784
12.8574,0.0000,0.0000,0.0000,12.7978,0.0000,200,144.8161
8.4720,0.0000,0.0000,0.0000,8.4719,0.0000,200,149.2701
8.9539,0.0000,0.0000,0.0000,8.2681,0.0000,200,149.3742
13.2818,0.0000,0.0000,0.0000,12.6843,0.0001,200,145.2302
10.4298,0.0000,0.0000,0.0000,10.4296,0.0000,200,148.4199
13.1003,0.0000,0.0000,0.0000,13.0286,0.0000,200,145.9479
14.3166,0.0000,0.0000,0.0000,13.9402,0.0000,200,145.5716
4.5010,0.0000,0.0000,0.0000,4.5009,0.0000,200,155.8852
5.1549,0.0000,0.0000,0.0000,5.1549,0.0000,200,155.3763
7.5216,0.0000,0.0000,0.0000,7.1249,0.0000,200,153.1098
6.9589,0.0000,0.0000,0.0000,6.5741,0.0000,200,153.7628
5.4940,0.0000,0.0000,0.0000,5.4940,0.0000,200,155.3889
4.7033,0.0000,0.0000,0.0000,4.7032,0.0000,200,156.2400
9.4084,0.0000,0.0000,0.0000,8.8991,0.0000,200,152.3248
9.7885,0.0000,0.0000,0.0000,9.7885,0.0000,200,151.9552
7.2485,0.0000,0.0000,0.0000,7.2485,0.0000,200,155.1251
6.1801,0.0000,0.0000,0.0000,6.1801,0.0000,200,157.4500
15.0742,0.0000,0.0000,0.0000,15.0742,0.0000,200,148.6435
5.1605,0.0000,0.0000,0.0000,5.1605,0.0000,200,158.8497
6.4944,0.0000,0.0000,0.0000,6.4943,0.0000,200,157.7421
14.1706,0.0000,0.0000,0.0000,13.9187,0.0000,200,150.1838
12.0099,0.0000,0.0000,0.0000,11.8063,0.0000,200,153.4643
5.0204,0.0000,0.0000,0.0000,4.8990,0.0000,200,160.8102
11.6645,0.0000,0.0000,0.0000,11.5704,0.0000,200,154.2456
11.7315,0.0000,0.0000,0.0000,11.5235,0.0000,200,154.2597
14.2444,0.0000,0.0000,0.0000,14.2443,0.0000,500,151.7907
13.9797,0.0000,0.0000,0.0000,13.9796,0.0000,500,152.0629
12.4983,0.0000,0.0000,0.0000,12.2746,0.0000,200,153.6677
4.5279,0.0000,0.0000,0.0000,4.5279,0.0000,200,161.7332
5.8044,0.0000,0.0000,0.0000,5.6939,0.0000,200,161.3330
19.9989,0.0000,0.0000,0.0000,19.9989,0.0000,200,147.1632
6.1516,0.0000,0.0000,0.0001,6.1388,0.0000,200,161.5586
3.9874,0.0000,0.0000,0.0000,3.9874,0.0000,200,164.0102
8.7082,0.0000,0.0000,0.0000,8.5470,0.0000,200,160.7217
6.0997,0.0000,0.0000,0.0000,6.0997,0.0001,200,163.6301
4.3595,0.0000,0.0000,0.0000,4.3595,0.0000,200,165.4718
11.6754,0.0000,0.0000,0.0000,11.6753,0.0001,500,158.3281
6.2166,0.0000,0.0000,0.0000,6.2166,0.0000,200,164.2365
5.2420,0.0000,0.0000,0.0000,5.2420,0.0000,200,166.2611
4.3704,0.0000,0.0000,0.0000,4.3704,0.0000,200,167.1917
10.6699,0.0000,0.0000,0.0000,10.3616,0.0000,200,160.9432
17.6683,0.0000,0.0000,0.0000,17.4888,0.0000,200,154.0662
4.6308,0.0000,0.0000,0.0000,4.6307,0.0000,200,169.4299
14.5279,0.0000,0.0000,0.0000,14.0298,0.0000,500,159.8881
17.1645,0.0000,0.0000,0.0000,17.1644,0.0000,200,157.3841
7.9333,0.0000,0.0000,0.0000,7.9332,0.0000,200,167.1375
15.4833,0.0000,0.0000,0.0000,15.3467,0.0000,200,159.7516
17.8236,0.0000,0.0000,0.0000,17.8235,0.0000,200,157.6735
4.0806,0.0000,0.0000,0.0000,4.0805,0.0000,200,171.5621
8.4846,0.0000,0.0000,0.0000,8.4845,0.0000,200,167.4437
11.1843,0.0000,0.0000,0.0000,11.1843,0.0000,500,165.4741
8.6670,0.0000,0.0000,0.0000,8.6670,0.0000,200,167.9976
17.1326,0.0000,0.0000,0.0000,16.8005,0.0000,200,160.1992
4.9027,0.0000,0.0000,0.0001,4.6625,0.0000,200,172.5313
9.7783,0.0000,0.0000,0.0000,9.7783,0.0000,200,167.7102
17.6950,0.0000,0.0000,0.0000,17.5044,0.0000,200,160.5312
16.3591,0.0000,0.0000,0.0000,16.3590,0.0000,200,162.3736
6.8406,0.0000,0.0000,0.0000,6.2056,0.0000,200,172.0086
4.5266,0.0000,0.0000,0.0000,4.5265,0.0000,200,174.4160
5.8956,0.0000,0.0000,0.0000,5.5424,0.0000,200,173.5066
15.8565,0.0000,0.0000,0.0000,15.8564,0.0000,200,163.7177
18.0067,0.0000,0.0000,0.0000,18.0066,0.0001,200,161.7437
4.9302,0.0000,0.0000,0.0000,4.9301,0.0000,200,175.9283
2.4393,0.0000,0.0000,0.0000,2.2563,0.0001,500,178.7327
11.3635,0.0000,0.0000,0.0000,11.3635,0.0000,200,169.8313
15.5321,0.0000,0.0000,0.0000,15.5320,0.0000,200,165.9101
17.1791,0.0000,0.0000,0.0000,17.1790,0.0000,200,164.3635
4.6922,0.0000,0.0000,0.0000,4.6921,0.0001,200,177.3317
4.6485,0.0000,0.0000,0.0000,4.3264,0.0000,200,177.9041
11.1090,0.0000,0.0001,0.0000,10.2000,0.0000,200,171.7345
6.6593,0.0000,0.0000,0.0000,6.6592,0.0000,200,176.6585
5.7815,0.0000,0.0000,0.0000,5.4444,0.0000,200,178.5121
5.2651,0.0000,0.0000,0.0000,5.0002,0.0000,200,179.2904
6.3542,0.0000,0.0000,0.0000,5.8476,0.0000,200,178.2262
5.7691,0.0000,0.0000,0.0000,5.6756,0.0000,200,178.8492
13.0999,0.0000,0.0000,0.0000,12.9783,0.0001,200,171.6131
18.8987,0.0000,0.0000,0.0000,18.8986,0.0000,200,166.0351
4.2508,0.0000,0.0000,0.0000,4.2508,0.0000,200,181.1720
12.9265,0.0000,0.0000,0.0000,12.7323,0.0000,200,172.8342
19.0597,0.0000,0.0000,0.0000,19.0596,0.0000,200,167.4426
4.2702,0.0000,0.0000,0.0000,4.2702,0.0000,200,182.5526
2.1376,0.0000,0.0000,0.0000,2.1375,0.0001,500,184.7130
6.4590,0.0000,0.0000,0.0000,6.4590,0.0000,200,181.5426
5.9796,0.0000,0.0000,0.0000,5.9796,0.0000,200,182.0240
7.5971,0.0000,0.0000,0.0000,7.5971,0.0000,200,180.6316
8.6983,0.0000,0.0000,0.0000,8.5248,0.0000,200,179.5742
9.5918,0.0000,0.0000,0.0000,9.2379,0.0000,200,179.0483
7.7670,0.0000,0.0000,0.0000,7.7669,0.0000,200,180.8831
9.3811,0.0000,0.0000,0.0000,9.2090,0.0000,200,179.4022
13.6151,0.0000,0.0000,0.0000,13.6150,0.0000,200,175.2349
17.2868,0.0000,0.0000,0.0000,17.2849,0.0001,200,171.6114
4.8421,0.0000,0.0000,0.0000,4.8421,0.0000,200,184.2936
7.3583,0.0000,0.0000,0.0000,7.3582,0.0000,200,182.8436
13.6612,0.0000,0.0000,0.0000,13.6611,0.0000,200,177.4340
9.9864,0.0000,0.0000,0.0000,9.9863,0.0000,200,181.4421
16.9885,0.0000,0.0000,0.0000,16.9884,0.0001,200,174.5486
10.6192,0.0000,0.0000,0.0000,10.6191,0.0000,200,181.1948
15.8495,0.0000,0.0000,0.0000,15.8495,0.0000,200,176.6646
4.0779,0.0000,0.0000,0.0000,4.0779,0.0000,200,188.6501
6.1066,0.0000,0.0000,0.0000,5.7856,0.0000,200,186.8506
8.4717,0.0000,0.0000,0.0000,8.4716,0.0000,200,184.5556
18.1254,0.0000,0.0000,0.0000,18.1254,0.0000,200,175.6427
8.4315,0.0000,0.0000,0.0000,8.4315,0.0000,200,185.7607
4.6779,0.0000,0.0000,0.0000,4.6778,0.0001,200,189.7302
11.0977,0.0000,0.0000,0.0000,11.0977,0.0000,200,183.3178
16.0050,0.0000,0.0000,0.0001,15.7111,0.0001,200,178.9426
7.1155,0.0000,0.0000,0.0000,7.1155,0.0000,200,188.6401
4.2957,0.0000,0.0000,0.0000,4.2619,0.0000,200,191.5033
12.1929,0.0000,0.0000,0.0000,12.1928,0.0001,200,184.3546
9.5029,0.0000,0.0000,0.0000,9.1097,0.0000,200,187.1624
5.2305,0.0000,0.0000,0.0001,4.9450,0.0001,200,191.8140
8.2743,0.0000,0.0000,0.0000,8.2743,0.0000,200,188.7832
6.0952,0.0000,0.0000,0.0000,5.7618,0.0000,200,191.0951
11.3506,0.0000,0.0000,0.0000,10.8910,0.0000,200,186.0427
4.8239,0.0000,0.0000,0.0000,4.8238,0.0000,200,192.9572
8.9799,0.0000,0.0000,0.0000,8.9798,0.0000,200,188.8500
7.7703,0.0000,0.0000,0.0000,7.1284,0.0000,200,190.4532
12.3234,0.0000,0.0000,0.0000,12.3234,0.0000,200,188.2725
8.2510,0.0000,0.0000,0.0000,8.2509,0.0001,200,192.7280
16.5857,0.0000,0.0000,0.0000,16.5856,0.0000,200,184.5804
15.8221,0.0000,0.0000,0.0000,15.8220,0.0001,200,185.4228
10.0121,0.0000,0.0000,0.0000,9.7351,0.0000,200,191.5371
6.5090,0.0000,0.0000,0.0000,6.5089,0.0000,200,195.0711
5.7533,0.0000,0.0000,0.0000,5.7401,0.0000,200,197.0445
12.2676,0.0000,0.0000,0.0000,12.2366,0.0001,200,191.4285
6.5823,0.0000,0.0000,0.0000,6.1697,0.0001,200,197.2551
9.8304,0.0000,0.0000,0.0000,9.8303,0.0000,200,194.1922
15.4220,0.0000,0.0000,0.0000,15.4219,0.0000,200,188.8982
4.2517,0.0000,0.0000,0.0000,4.2517,0.0000,200,200.3867
4.1338,0.0000,0.0000,0.0000,4.1337,0.0000,200,200.5959
7.6775,0.0000,0.0000,0.0000,7.5446,0.0000,200,197.0576
8.5788,0.0000,0.0000,0.0000,8.5299,0.0001,200,197.7811
12.5950,0.0000,0.0000,0.0000,12.5950,0.0000,200,194.0610
5.7371,0.0000,0.0000,0.0000,5.7370,0.0000,200,201.1661
10.2414,0.0000,0.0000,0.0000,10.0383,0.0000,200,197.1904
6.8069,0.0000,0.0000,0.0000,6.8068,0.0000,200,201.5492
15.4489,0.0000,0.0000,0.0000,15.4488,0.0000,200,193.3351
16.9809,0.0000,0.0000,0.0000,16.9808,0.0000,200,192.5141
5.1812,0.0000,0.0000,0.0000,5.1812,0.0000,200,204.3201
8.9503,0.0000,0.0000,0.0000,8.9503,0.0000,200,200.8586
9.5792,0.0000,0.0000,0.0000,9.5791,0.0001,200,200.9790
15.7641,0.0000,0.0000,0.0000,15.7640,0.0000,200,194.9476
7.1648,0.0000,0.0000,0.0000,7.1648,0.0000,200,203.8374
5.2073,0.0000,0.0000,0.0000,4.8065,0.0000,200,206.5024
10.2635,0.0000,0.0000,0.0000,10.2635,0.0000,200,201.5802
8.4472,0.0000,0.0000,0.0000,8.4471,0.0000,200,204.7351
9.4884,0.0000,0.0000,0.0000,9.4884,0.0000,200,204.0226
9.9886,0.0000,0.0000,0.0000,9.9885,0.0000,200,203.6961
17.0748,0.0000,0.0000,0.0000,17.0741,0.0000,200,196.6647
4.7347,0.0000,0.0000,0.0000,4.6190,0.0000,200,209.1360
9.7861,0.0000,0.0000,0.0000,9.7861,0.0000,200,204.7296
17.3497,0.0000,0.0000,0.0000,17.0754,0.0000,200,197.3934
9.8231,0.0000,0.0000,0.0000,9.8230,0.0000,200,204.9341
8.9980,0.0000,0.0000,0.0000,8.9979,0.0000,200,205.8310
8.8068,0.0000,0.0000,0.0000,8.2592,0.0000,200,206.6560
4.9775,0.0000,0.0000,0.0000,4.9774,0.0000,200,210.7117
7.9196,0.0000,0.0000,0.0000,7.7923,0.0000,200,208.3560
10.4131,0.0000,0.0000,0.0000,10.2196,0.0000,200,206.1665
19.1038,0.0000,0.0000,0.0000,19.1037,0.0000,200,198.2236
9.6287,0.0000,0.0000,0.0000,9.6287,0.0000,200,208.0037
9.0079,0.0000,0.0000,0.0000,9.0079,0.0000,200,208.7710
10.7870,0.0000,0.0000,0.0000,10.5357,0.0000,200,207.4642
8.3380,0.0000,0.0000,0.0000,8.3379,0.0000,200,210.0039
4.7345,0.0000,0.0000,0.0000,4.4512,0.0000,200,213.7683
10.4665,0.0000,0.0000,0.0000,10.3395,0.0000,200,208.2291
9.3370,0.0000,0.0000,0.0000,9.3369,0.0000,200,209.4950
4.9750,0.0000,0.0000,0.0000,4.8262,0.0000,200,214.4157
12.6400,0.0000,0.0000,0.0000,12.0666,0.0000,200,206.8231
4.5248,0.0000,0.0000,0.0000,4.5247,0.0000,200,215.4628
19.5830,0.0000,0.0000,0.0000,19.5829,0.0000,200,201.2449
7.7004,0.0000,0.0000,0.0000,7.5928,0.0000,200,214.4082
7.2984,0.0000,0.0000,0.0000,7.2983,0.0000,200,215.7557
9.4687,0.0000,0.0000,0.0000,9.0958,0.0001,200,213.8707
5.8556,0.0000,0.0000,0.0000,5.4343,0.0000,200,217.8300
4.3971,0.0000,0.0000,0.0000,4.3971,0.0000,200,219.3907
4.5299,0.0000,0.0000,0.0000,4.5298,0.0000,200,219.9876
15.8382,0.0000,0.0000,0.0000,15.8382,0.0000,200,208.7840
8.6164,0.0000,0.0000,0.0000,8.6163,0.0000,200,216.5477
10.0641,0.0000,0.0000,0.0000,10.0641,0.0000,200,217.4890
14.0642,0.0000,0.0000,0.0000,13.8906,0.0000,200,213.5110
3.9624,0.0000,0.0000,0.0000,3.9623,0.0000,200,223.7878
4.8285,0.0000,0.0000,0.0000,4.8284,0.0000,200,223.0541
18.2469,0.0000,0.0000,0.0000,18.2468,0.0000,200,210.2022
9.0692,0.0000,0.0000,0.0000,9.0691,0.0000,200,219.7507
4.6545,0.0000,0.0000,0.0000,4.6545,0.0000,200,225.1640
14.7361,0.0000,0.0000,0.0000,14.7361,0.0000,200,215.7991
16.9014,0.0000,0.0000,0.0000,16.7702,0.0000,200,213.7395
7.5873,0.0000,0.0000,0.0000,7.5872,0.0000,200,223.3394
7.4999,0.0000,0.0000,0.0000,7.4998,0.0000,200,223.6856
15.5693,0.0000,0.0000,0.0000,15.5692,0.0000,200,216.6655
14.3059,0.0000,0.0000,0.0000,14.2152,0.0000,200,218.2512
6.6595,0.0000,0.0000,0.0000,6.6595,0.0000,200,225.9916
18.2625,0.0000,0.0000,0.0000,18.2625,0.0000,200,214.7431
17.5473,0.0000,0.0000,0.0000,17.5472,0.0000,200,215.4973
8.2256,1.0035,0.0000,0.0000,7.2220,0.0000,200,226.3601
16.4644,0.0000,0.0000,0.0000,16.2715,0.0000,200,218.5028
4.4869,0.0000,0.0000,0.0000,4.4868,0.0000,200,230.5352
10.4260,0.0000,0.0000,0.0000,10.4259,0.0000,200,224.6186
7.5866,0.0000,0.0000,0.0000,7.3895,0.0000,200,227.5531
10.9204,0.0000,0.0000,0.0000,10.9203,0.0000,200,224.6222
17.2083,0.0000,0.0000,0.0000,17.1890,0.0000,200,218.8320
11.8638,0.0000,0.0000,0.0000,11.8638,0.0000,200,224.5175
5.2004,0.0000,0.0000,0.0000,5.2003,0.0000,200,231.7101
12.2841,0.0000,0.0000,0.0000,12.2841,0.0000,200,224.6385
7.2785,0.0000,0.0000,0.0000,7.2784,0.0000,200,229.8091
5.6037,0.0000,0.0000,0.0000,5.2128,0.0000,200,231.8440
5.3675,0.0000,0.0000,0.0000,5.1605,0.0000,200,233.0445
10.4327,0.0000,0.0000,0.0000,9.9833,0.0000,200,228.0020
5.3637,0.0000,0.0000,0.0000,4.9747,0.0000,200,233.1825
4.5089,0.0000,0.0000,0.0000,4.5088,0.0000,200,234.7573
9.8625,0.0000,0.0000,0.0000,9.8625,0.0000,200,229.5016
4.3315,0.0000,0.0000,0.0000,4.3314,0.0000,200,235.5425
4.5133,0.0000,0.0000,0.0000,4.5132,0.0000,200,235.6893
4.7619,0.0000,0.0000,0.0000,4.6563,0.0000,200,236.2758
6.5339,0.0000,0.0000,0.0000,6.5339,0.0001,200,235.1398
11.0568,0.0000,0.0000,0.0000,11.0568,0.0000,200,230.9267
7.8090,0.0000,0.0000,0.0000,7.8090,0.0000,200,234.8292
