eth0:Dealy  0 ms  Err 0%

stream-net,1652428793.698663,1652428799.9782665,1652428800.5691054,euler-41,0.5908389091491699,"[0.0, 2.0, 9.0, 7.0, 0.0, 1.0, 7.0, 9.0, 6.0, 3.0, 4.993, 5.993, 3.008, 3.008, 5.0, 6.0, 4.0, 2.0, 1.0, 1.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428793.7179954,1652428802.454368,1652428803.0567997,euler-41,0.6024315357208252,"[1.0, 5.0, 9.0, 8.0, 3.0, 4.0, 5.993, 4.001, 3.008, 5.0, 6.0, 4.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 4.0, 9.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428793.7173367,1652428802.7149186,1652428803.1858132,euler-41,0.47089457511901855,"[2.0, 7.0, 9.0, 5.0, 5.0, 5.993, 3.993, 2.008, 3.008, 6.0, 7.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 4.0, 8.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428793.7268112,1652428804.1941304,1652428804.6404471,euler-41,0.4463167190551758,"[5.0, 5.0, 5.993, 3.993, 2.008, 3.008, 6.0, 7.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 4.0, 8.0, 9.0, 7.0, 6.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428793.7007055,1652428804.2420995,1652428804.6492102,euler-41,0.40711069107055664,"[5.0, 5.0, 5.993, 3.993, 2.008, 3.008, 6.0, 7.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 4.0, 8.0, 9.0, 7.0, 6.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428793.7254257,1652428804.268222,1652428804.7559395,euler-41,0.4877173900604248,"[3.0, 5.0, 5.993, 3.993, 3.008, 3.008, 6.0, 7.0, 2.0, 0.0, 1.0, 3.0, 3.0, 1.0, 2.0, 4.0, 9.0, 9.0, 7.0, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.260954,1652428821.6778877,1652428822.4157012,euler-41,0.7378134727478027,"[6.0, 2.0, 1.0, 2.0, 3.0, 2.0, 1.0, 11.0, 12.0, 3.0, 10.0, 8.0, 0.0, 0.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.2344854,1652428822.0556629,1652428822.7079,euler-41,0.6522371768951416,"[2.0, 2.0, 2.0, 3.0, 2.0, 1.0, 11.0, 11.0, 2.0, 5.0, 9.0, 6.0, 0.0, 0.0, 3.0, 4.0, 5.0, 4.0, 0.0, 4.0, 7.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.2310941,1652428824.2272968,1652428824.6676955,euler-41,0.4403986930847168,"[2.0, 1.0, 11.0, 12.0, 3.0, 10.0, 8.0, 0.0, 0.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 3.0, 0.0, 2.0, 3.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.2438664,1652428824.3776598,1652428824.9668612,euler-41,0.5892014503479004,"[1.0, 9.0, 11.0, 4.0, 5.0, 10.0, 6.0, 0.0, 0.0, 0.0, 4.0, 6.0, 4.0, 2.0, 4.0, 7.0, 3.0, 0.0, 2.0, 4.0, 7.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.271244,1652428824.9993424,1652428825.3753085,euler-41,0.37596607208251953,"[9.0, 11.0, 5.0, 5.0, 9.0, 6.0, 0.0, 0.0, 2.0, 4.0, 5.0, 4.0, 1.0, 4.0, 7.0, 3.0, 0.0, 2.0, 6.0, 7.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.232911,1652428825.0808136,1652428825.6748526,euler-41,0.5940389633178711,"[11.0, 11.0, 2.0, 5.0, 9.0, 6.0, 0.0, 0.0, 3.0, 4.0, 5.0, 4.0, 0.0, 4.0, 7.0, 3.0, 2.0, 2.0, 4.0, 7.0, 4.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.2466934,1652428825.11609,1652428825.7801712,euler-41,0.6640810966491699,"[11.0, 11.5, 2.0, 7.5, 9.0, 3.0, 0.0, 0.0, 3.0, 4.0, 5.0, 4.0, 0.0, 5.5, 7.0, 1.5, 2.0, 2.0, 4.0, 7.5, 4.0, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428815.2392945,1652428825.396651,1652428825.950292,euler-41,0.5536410808563232,"[11.0, 4.0, 5.0, 10.0, 6.0, 0.0, 0.0, 0.0, 4.0, 6.0, 4.0, 2.0, 4.0, 7.0, 3.0, 0.0, 2.0, 4.0, 7.0, 6.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.9120367,1652428845.9259167,1652428846.296377,euler-41,0.37046027183532715,"[11.0, 13.0, 15.0, 20.0, 11.0, 6.0, 4.0, 6.0, 8.02, 3.02, 1.0, 2.0, 5.0, 7.0, 3.0, 0.0, 0.0, 1.0, 3.0, 2.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.9080882,1652428850.1382272,1652428850.667528,euler-41,0.5293006896972656,"[6.02, 3.02, 1.0, 2.0, 5.0, 7.0, 3.0, 0.0, 1.0, 1.0, 2.0, 5.0, 8.0, 11.0, 9.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.8956714,1652428850.555624,1652428851.2400277,euler-41,0.684403657913208,"[3.02, 1.0, 2.0, 5.0, 7.0, 3.0, 0.0, 1.0, 1.0, 2.0, 2.0, 8.0, 14.0, 9.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.9025593,1652428850.8011472,1652428851.3990772,euler-41,0.5979299545288086,"[1.0, 2.0, 5.0, 7.0, 3.0, 0.0, 0.0, 1.0, 3.0, 2.0, 4.0, 14.0, 11.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.8863614,1652428851.944027,1652428852.4138188,euler-41,0.46979188919067383,"[5.0, 7.0, 3.0, 0.0, 1.0, 1.0, 2.0, 2.0, 4.0, 14.0, 11.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.8809566,1652428852.0966947,1652428852.4800704,euler-41,0.3833756446838379,"[5.0, 7.0, 3.0, 0.0, 1.0, 1.0, 2.0, 2.0, 8.0, 14.0, 9.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.884115,1652428852.3823702,1652428852.70807,euler-41,0.3256998062133789,"[7.0, 3.0, 0.0, 0.0, 1.0, 3.0, 2.0, 4.0, 14.0, 11.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428841.8927095,1652428852.3814957,1652428852.8241277,euler-41,0.44263195991516113,"[7.0, 3.0, 0.0, 0.0, 1.0, 3.0, 2.0, 4.0, 14.0, 11.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5767603,1652428893.8683603,1652428894.6810548,euler-41,0.8126945495605469,"[5.0, 1.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 2.0, 1.0, 3.0, 7.0, 5.0, 6.0, 6.0, 0.0, 1.0, 4.0, 4.0, 2.0, 3.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5667095,1652428895.0615904,1652428895.5716703,euler-41,0.5100798606872559,"[0.0, 0.0, 1.0, 2.0, 4.0, 3.0, 0.0, 1.0, 3.0, 7.0, 7.0, 6.0, 4.0, 0.0, 3.0, 4.0, 2.0, 2.0, 10.0, 10.0, 2.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.574067,1652428895.145476,1652428895.7035768,euler-41,0.558100700378418,"[0.0, 0.0, 1.0, 3.0, 4.0, 2.0, 0.0, 2.0, 3.0, 6.0, 7.0, 6.0, 4.0, 1.0, 3.0, 4.0, 2.0, 3.0, 10.0, 8.0, 2.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5578685,1652428897.1778913,1652428897.876306,euler-41,0.6984148025512695,"[3.0, 2.0, 1.0, 2.0, 7.0, 6.0, 4.0, 6.0, 2.0, 1.0, 3.0, 4.0, 2.0, 3.0, 10.0, 8.0, 2.0, 1.0, 3.0, 4.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5735095,1652428897.5485964,1652428898.0036788,euler-41,0.45508241653442383,"[3.0, 0.0, 1.0, 3.0, 7.0, 7.0, 6.0, 4.0, 0.0, 3.0, 4.0, 2.0, 2.0, 10.0, 10.0, 2.0, 1.0, 3.0, 3.0, 3.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5753791,1652428897.6565187,1652428898.1085472,euler-41,0.4520285129547119,"[2.0, 0.0, 2.0, 3.0, 6.0, 7.0, 6.0, 4.0, 1.0, 3.0, 4.0, 2.0, 3.0, 10.0, 8.0, 2.0, 1.0, 3.0, 4.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5718133,1652428897.8953905,1652428898.388176,euler-41,0.4927854537963867,"[2.0, 1.0, 3.0, 7.0, 5.0, 6.0, 6.0, 0.0, 1.0, 4.0, 4.0, 2.0, 3.0, 10.0, 9.0, 1.0, 1.0, 3.0, 5.0, 5.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428887.5601928,1652428897.848582,1652428898.4484892,euler-41,0.5999071598052979,"[2.0, 1.0, 3.0, 7.0, 5.0, 6.0, 6.0, 0.0, 1.0, 4.0, 4.0, 2.0, 3.0, 10.0, 9.0, 1.0, 1.0, 3.0, 5.0, 5.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.791634,1652428917.7451513,1652428918.2932928,euler-41,0.5481414794921875,"[5.0, 5.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 2.0, 1.0, 0.0, 6.0, 8.0, 3.0, 2.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.7696638,1652428921.8822002,1652428922.3489864,euler-41,0.46678614616394043,"[0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0, 7.0, 7.0, 2.0, 2.0, 3.0, 4.0, 17.94, 16.94, 3.0, 2.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.7494829,1652428922.4863088,1652428922.8557658,euler-41,0.3694570064544678,"[0.0, 1.0, 2.0, 3.0, 3.0, 1.0, 0.0, 6.0, 7.0, 2.0, 2.0, 2.0, 3.0, 17.94, 17.94, 5.0, 3.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.792302,1652428922.5800867,1652428922.9756186,euler-41,0.39553189277648926,"[0.0, 2.0, 2.0, 2.0, 3.0, 1.0, 0.0, 6.0, 7.0, 3.0, 2.0, 1.0, 3.0, 17.94, 17.94, 5.0, 3.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.7684662,1652428923.5143583,1652428923.8236759,euler-41,0.30931758880615234,"[2.0, 3.0, 3.0, 1.0, 0.0, 6.0, 7.0, 2.0, 2.0, 2.0, 3.0, 17.94, 17.94, 5.0, 3.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.7616534,1652428923.8219738,1652428924.1477172,euler-41,0.3257434368133545,"[3.0, 3.0, 2.0, 0.0, 1.0, 7.0, 7.0, 2.0, 2.0, 3.0, 4.0, 17.94, 16.94, 3.0, 2.0, 0.0, 0.0, 2.0, 3.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.754615,1652428923.862535,1652428924.4203002,euler-41,0.5577652454376221,"[3.0, 3.0, 2.0, 0.0, 1.0, 7.0, 7.0, 2.0, 2.0, 3.0, 4.0, 17.94, 16.94, 3.0, 2.0, 0.0, 0.0, 2.0, 3.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428913.766544,1652428924.0693417,1652428924.4655328,euler-41,0.3961911201477051,"[2.0, 3.0, 1.0, 0.0, 6.0, 7.0, 3.0, 2.0, 1.0, 3.0, 17.94, 17.94, 5.0, 3.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428933.8644788,1652428942.7099297,1652428943.22094,euler-41,0.5110104084014893,"[3.0, 7.0, 7.0, 4.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0, 7.0, 6.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428933.867251,1652428942.5491483,1652428943.364042,euler-41,0.8148937225341797,"[2.0, 7.0, 7.0, 4.0, 4.0, 0.0, 1.0, 2.0, 1.0, 2.0, 4.0, 5.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428933.8686047,1652428942.6969438,1652428943.4877973,euler-41,0.7908535003662109,"[3.0, 7.0, 7.0, 4.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0, 7.0, 6.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stream-net,1652428933.8620007,1652428942.6488628,1652428943.5672925,euler-41,0.9184296131134033,"[3.0, 7.0, 7.0, 4.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0, 7.0, 5.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
